num,data_div,unrestricted_axis,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
245,10,1,7,25,0.6689326763153076,4,4,0.8486332893371582,8,11,7,2,0.8628862500190735
245,20,1,8,14,0.5833110809326172,5,3,0.786607563495636,8,14,7,3,0.792986273765564
245,30,1,8,18,0.43207645416259766,6,3,0.6004857420921326,8,18,7,4,0.6001219749450684
245,40,1,7,27,0.5827488899230957,3,7,0.7656434178352356,7,29,4,7,0.7742041349411011
246,10,2,9,29,0.21526426076889038,11,11,0.21088263392448425,11,29,13,17,0.12778767943382263
246,20,2,14,29,0.12277442961931229,14,15,0.10921717435121536,11,29,12,23,0.13060759007930756
246,30,2,8,29,0.4452989399433136,9,8,0.46005573868751526,9,29,10,11,0.3811853229999542
246,40,2,3,29,0.26361122727394104,14,24,0.1235705316066742,3,29,0,0,0.2833394706249237
247,10,2,3,29,0.205521360039711,14,26,0.15741685032844543,3,29,0,0,0.23206374049186707
247,20,2,3,29,0.43190985918045044,14,29,0.03811239078640938,3,29,0,15,0.4228580892086029
247,30,2,3,29,0.43732547760009766,14,29,0.04400373622775078,3,29,1,13,0.4236098527908325
247,40,2,3,29,0.32046595215797424,14,29,0.049525853246450424,3,29,1,13,0.31007134914398193
248,10,2,8,29,0.5217778086662292,14,29,0.011408737860620022,8,29,10,25,0.37338221073150635
248,20,2,8,29,0.32795965671539307,14,29,0.0795530378818512,8,29,10,17,0.2555950880050659
248,30,2,8,29,0.22339795529842377,14,6,0.22345493733882904,8,24,9,4,0.3636382222175598
248,40,2,0,0,0.0,0,0,0.0,0,0,0,0,0.0
249,10,2,8,29,0.1899895817041397,12,4,0.30674660205841064,8,25,8,6,0.4195042550563812
249,20,2,3,29,0.13681192696094513,6,8,0.46097636222839355,8,13,7,4,0.5242635607719421
249,30,2,2,26,0.06100447103381157,6,7,0.33380958437919617,7,19,4,4,0.42433157563209534
249,40,2,9,27,0.08426501601934433,6,29,0.34694069623947144,8,13,8,3,0.4578397870063782
320,10,2,8,19,0.7823647856712341,5,29,0.20778395235538483,8,17,14,3,0.7168994545936584
320,20,2,8,18,0.4399467706680298,5,28,0.6450803875923157,7,25,6,3,0.8116012811660767
320,30,2,8,16,0.5136662721633911,5,29,0.5351689457893372,7,29,5,1,0.7425497770309448
320,40,2,8,17,0.4899154305458069,5,29,0.5919914245605469,7,29,6,2,0.7771791219711304
321,10,2,8,22,0.28851717710494995,5,10,0.7591065764427185,8,8,8,1,0.8379569053649902
321,20,2,8,26,0.22638936340808868,4,8,0.8420516848564148,7,18,4,7,0.9028372764587402
321,30,2,8,24,0.24798865616321564,4,7,0.8200700283050537,7,19,4,6,0.8903873562812805
321,40,2,8,23,0.2625582218170166,4,8,0.8124813437461853,7,21,4,6,0.9033061861991882
322,10,0,8,29,0.4753314256668091,14,29,0.4031718373298645,10,15,10,29,0.5798054337501526
322,20,0,8,24,0.3218498229980469,7,2,0.655845046043396,8,8,9,1,0.7818766236305237
322,30,0,8,27,0.3864012062549591,13,2,0.5843544602394104,8,13,10,2,0.7288125157356262
322,40,0,8,25,0.33813151717185974,14,1,0.6362925171852112,9,7,13,1,0.7647990584373474
323,10,0,8,25,0.28999677300453186,9,2,0.7322244644165039,8,12,8,2,0.8085862398147583
323,20,0,8,23,0.24148084223270416,5,3,0.7788347601890564,7,3,3,0,0.8660057187080383
323,30,0,8,22,0.27136316895484924,5,3,0.7163164615631104,7,8,4,1,0.8184797167778015
323,40,0,8,22,0.26042744517326355,5,2,0.7373408079147339,7,12,4,2,0.8385683298110962
324,10,1,8,19,0.43442949652671814,5,8,0.5421463847160339,8,21,8,5,0.5262161493301392
324,20,1,7,29,0.40140366554260254,4,10,0.5293347239494324,8,19,7,4,0.5151695013046265
324,30,1,8,18,0.41820821166038513,5,7,0.5294775366783142,8,20,7,5,0.5162015557289124
324,40,1,8,19,0.4053644835948944,5,6,0.5117327570915222,8,17,8,3,0.5090529918670654
325,10,1,8,19,0.3860120475292206,4,11,0.540049135684967,8,23,5,9,0.5178567171096802
325,20,1,8,19,0.4031206965446472,4,11,0.5513191819190979,8,23,5,9,0.5275415778160095
325,30,1,8,18,0.38924670219421387,4,10,0.5424655079841614,8,22,5,8,0.5229576230049133
325,40,1,7,29,0.39490455389022827,4,9,0.5360136032104492,8,19,5,7,0.5199922323226929
326,10,2,9,29,0.18477122485637665,10,16,0.2282131463289261,12,29,14,18,0.0847509354352951
326,20,2,3,29,0.28424006700515747,14,29,0.05927496775984764,3,29,0,0,0.3220725655555725
326,30,2,4,29,0.23560285568237305,14,29,0.10678789764642715,3,29,0,0,0.27423614263534546
326,40,2,3,29,0.30209970474243164,14,29,0.052506495267152786,3,29,0,0,0.3349427282810211
327,10,2,3,29,0.3277558386325836,14,29,0.0027702960651367903,3,29,6,0,0.34778648614883423
327,20,2,3,29,0.36772897839546204,14,29,0.014720813371241093,3,29,14,0,0.3610953092575073
327,30,2,3,29,0.39445018768310547,14,29,-0.007919739931821823,3,29,14,0,0.3852367401123047
327,40,2,3,29,0.25717973709106445,14,29,0.051952190697193146,3,29,0,0,0.29768168926239014
328,10,2,3,28,0.01038478035479784,7,29,0.020240917801856995,13,0,7,29,0.014343035407364368
328,20,2,3,29,0.24902287125587463,6,29,0.33119094371795654,8,20,8,5,0.3980441093444824
328,30,2,8,29,0.23553909361362457,5,29,0.10226143896579742,8,24,10,4,0.26407748460769653
328,40,2,3,23,0.28571563959121704,6,29,0.24926601350307465,8,29,9,6,0.2915455102920532
329,10,2,2,26,0.14748835563659668,6,14,0.5088675618171692,8,29,6,8,0.518234372138977
329,20,2,3,29,0.18782584369182587,7,9,0.44858112931251526,8,28,7,10,0.4424789249897003
329,30,2,2,25,0.16709470748901367,6,9,0.4295091927051544,8,29,6,7,0.4511997699737549
329,40,2,2,23,0.11582236737012863,6,7,0.438012957572937,8,17,6,4,0.49494999647140503
360,10,2,8,23,0.6535308957099915,14,29,0.23819305002689362,10,12,10,28,0.6012819409370422
360,20,2,8,18,0.4948294162750244,5,29,0.4552296996116638,7,23,8,4,0.7038583755493164
360,30,2,8,18,0.464219868183136,5,29,0.5472295880317688,7,22,7,3,0.7481098771095276
360,40,2,8,18,0.5639165043830872,5,29,0.2936476171016693,8,12,11,4,0.6380543112754822
361,10,2,8,20,0.24443623423576355,4,4,0.7270123362541199,7,10,4,2,0.8259004354476929
361,20,2,8,22,0.2269461750984192,5,4,0.7779380083084106,7,11,4,3,0.8559401631355286
361,30,2,8,23,0.21875311434268951,5,4,0.7523696422576904,8,3,7,0,0.8228762149810791
361,40,2,8,23,0.2108432948589325,4,4,0.7621104121208191,7,9,3,2,0.833540678024292
362,10,0,8,28,0.6396684050559998,14,29,0.10399474203586578,8,24,10,18,0.5619400143623352
362,20,0,8,21,0.4968763291835785,9,3,0.3809974491596222,8,15,11,3,0.6181133985519409
362,30,0,8,19,0.5023857951164246,7,5,0.4442603886127472,8,14,11,3,0.6839327812194824
362,40,0,8,24,0.5193381905555725,9,3,0.45079970359802246,8,16,11,3,0.6973257064819336
363,10,0,8,25,0.2586710453033447,14,1,0.7332193851470947,9,7,12,1,0.8063599467277527
363,20,0,8,24,0.2445286065340042,7,3,0.7663778066635132,9,6,11,1,0.8361493945121765
363,30,0,8,25,0.22632718086242676,7,2,0.7791717052459717,8,10,7,2,0.8449953198432922
363,40,0,8,27,0.21043707430362701,14,1,0.7515524625778198,9,7,11,1,0.8012816905975342
364,10,1,8,17,0.47887617349624634,9,3,0.5291772484779358,8,19,8,7,0.5377259254455566
364,20,1,8,19,0.5147882699966431,11,3,0.5928242802619934,8,21,8,8,0.5913810729980469
364,30,1,8,18,0.4559212625026703,7,4,0.5386120080947876,8,19,8,5,0.5397899746894836
364,40,1,8,19,0.4622178375720978,7,4,0.5379238128662109,8,21,8,6,0.5384238958358765
365,10,1,8,18,0.43541237711906433,6,4,0.6037771701812744,8,19,7,4,0.5906475782394409
365,20,1,8,19,0.42659297585487366,5,7,0.5978864431381226,8,21,6,6,0.5768094658851624
365,30,1,8,19,0.3981506824493408,7,4,0.5698205232620239,8,22,7,5,0.5451284646987915
365,40,1,8,19,0.42470335960388184,6,5,0.5872717499732971,8,22,7,5,0.56928551197052
366,10,2,8,29,0.2920273542404175,7,17,0.2880181074142456,9,22,10,8,0.2521716058254242
366,20,2,4,29,0.20572476089000702,8,12,0.19533729553222656,3,22,0,0,0.21056845784187317
366,30,2,9,24,0.20025095343589783,8,15,0.20176205039024353,9,29,10,12,0.20441538095474243
366,40,2,4,29,0.22245006263256073,11,12,0.15091468393802643,3,26,0,0,0.23653779923915863
367,10,2,3,29,0.37475425004959106,14,29,0.05241220071911812,3,29,8,0,0.37998104095458984
367,20,2,3,29,0.40311187505722046,13,29,0.07589556276798248,3,29,0,7,0.40943989157676697
367,30,2,8,26,0.5358332395553589,8,6,0.5455237627029419,9,19,10,5,0.5075341463088989
367,40,2,3,29,0.40165889263153076,10,29,0.0697130411863327,3,29,10,0,0.40091970562934875
368,10,2,8,29,0.4368452727794647,14,29,0.0631750300526619,8,27,10,25,0.30225786566734314
368,20,2,8,26,0.3572627902030945,14,29,0.12099242955446243,14,9,11,29,0.31672438979148865
368,30,2,8,29,0.33302411437034607,14,29,0.1616123467683792,13,11,11,28,0.2957705855369568
368,40,2,8,25,0.324336439371109,14,29,0.16376686096191406,14,9,11,28,0.3318830728530884
369,10,2,3,29,0.11470483243465424,7,6,0.4351555407047272,8,29,6,7,0.4515172839164734
369,20,2,0,0,0.0,0,0,0.0,0,0,0,0,0.0
369,30,2,3,29,0.17323248088359833,7,7,0.4471660554409027,8,28,7,10,0.4249569773674011
369,40,2,3,29,0.1508052498102188,7,5,0.48265039920806885,8,29,6,7,0.49889010190963745
400,10,2,8,20,0.7450475096702576,5,29,0.16882187128067017,8,16,12,5,0.7132260799407959
400,20,2,7,29,0.43507125973701477,4,9,0.5845212340354919,6,14,0,1,0.8071849346160889
400,30,2,7,29,0.4680421054363251,4,13,0.5430588126182556,6,6,0,0,0.7801013588905334
400,40,2,7,29,0.5588382482528687,5,29,0.43924081325531006,6,8,0,0,0.7740294337272644
401,10,2,8,22,0.40901005268096924,4,9,0.569195568561554,7,19,4,1,0.7510968446731567
401,20,2,8,20,0.2514784038066864,3,5,0.7535894513130188,7,29,2,4,0.8612568974494934
401,30,2,7,29,0.26705098152160645,3,6,0.7479590773582458,6,11,0,2,0.8736175894737244
401,40,2,8,21,0.3094460070133209,4,8,0.7652952671051025,7,20,4,4,0.8803678750991821
402,10,0,8,29,0.5196108222007751,14,29,0.27762603759765625,10,13,10,29,0.5460044145584106
402,20,0,8,19,0.3967041075229645,5,4,0.4550277590751648,7,11,7,1,0.6627694368362427
402,30,0,8,19,0.4440900683403015,6,5,0.39468351006507874,7,19,8,2,0.6555899977684021
402,40,0,8,20,0.42905133962631226,14,1,0.3608977794647217,7,13,8,1,0.6144952178001404
403,10,0,8,20,0.27501097321510315,11,1,0.6253430843353271,9,3,13,0,0.7286814451217651
403,20,0,7,29,0.25910601019859314,4,3,0.6979800462722778,6,7,0,1,0.8148171305656433
403,30,0,7,29,0.2352641075849533,3,3,0.6207202672958374,6,11,0,2,0.7330631613731384
403,40,0,8,20,0.259511798620224,6,1,0.6497107148170471,6,3,0,0,0.7576507329940796
404,10,1,7,21,0.68467777967453,3,3,0.8057275414466858,7,24,5,4,0.8299166560173035
404,20,1,7,17,0.6293531656265259,2,4,0.8079438209533691,7,21,3,6,0.8326719403266907
404,30,1,7,17,0.6777471899986267,2,4,0.8441959023475647,7,21,3,6,0.8711327314376831
404,40,1,7,19,0.6495312452316284,2,4,0.8217121362686157,7,25,3,7,0.8463122844696045
405,10,1,7,20,0.6457024216651917,3,5,0.8448216915130615,7,27,4,6,0.8558971285820007
405,20,1,7,16,0.6377109289169312,1,5,0.823550283908844,7,22,2,8,0.8388803601264954
405,30,1,7,17,0.6225142478942871,2,4,0.8205333352088928,7,18,3,5,0.8379961848258972
405,40,1,7,21,0.6085711717605591,3,3,0.8058315515518188,7,19,3,4,0.826168417930603
406,10,2,14,12,0.25510114431381226,9,8,0.2447955161333084,13,6,11,11,0.2485879808664322
406,20,2,3,29,0.33348995447158813,14,23,0.06806387007236481,3,29,0,16,0.3292381465435028
406,30,2,3,29,0.4472605288028717,0,25,0.10117517411708832,3,29,7,0,0.4538123607635498
406,40,2,3,29,0.4174710512161255,14,15,0.10425715893507004,3,29,0,22,0.40922796726226807
407,10,2,3,29,0.36405831575393677,14,29,0.04312601312994957,3,29,0,16,0.352588951587677
407,20,2,3,29,0.48710283637046814,14,29,-0.03167865052819252,2,23,0,0,0.5077775120735168
407,30,2,0,0,0.0,0,0,0.0,0,0,0,0,0.0
407,40,2,3,29,0.48496294021606445,14,29,0.015195565298199654,2,22,0,0,0.5027332305908203
408,10,2,8,29,0.5284281969070435,14,29,-2.2942838768358342e-05,8,28,10,29,0.3989753723144531
408,20,2,8,29,0.1557614505290985,11,1,0.2862742841243744,7,26,5,7,0.453317254781723
408,30,2,8,29,0.1393011510372162,5,29,0.25919532775878906,7,26,5,7,0.42041394114494324
408,40,2,0,4,0.17006412148475647,5,24,0.2937457859516144,7,29,5,8,0.45125097036361694
409,10,2,2,24,0.061716895550489426,6,8,0.35868510603904724,8,10,8,2,0.45145007967948914
409,20,2,2,22,0.07217186689376831,0,1,0.43511494994163513,7,19,2,4,0.524422287940979
409,30,2,3,28,0.1128842905163765,13,0,0.4730788469314575,7,18,4,5,0.5634637475013733
409,40,2,3,27,0.06990452110767365,14,0,0.3317110240459442,7,27,4,6,0.45508453249931335
480,10,2,9,24,0.8720995187759399,5,29,-0.02554086409509182,9,24,14,11,0.6005758047103882
480,20,2,8,29,0.836024284362793,5,29,0.09692163020372391,8,29,10,19,0.6974555253982544
480,30,2,9,21,0.8730120062828064,5,29,0.020286960527300835,9,20,14,8,0.6570974588394165
480,40,2,8,29,0.8759442567825317,5,29,0.005937829613685608,8,29,14,6,0.6642431616783142
481,10,2,8,22,0.28383868932724,5,13,0.8017299771308899,7,28,5,8,0.8844320774078369
481,20,2,8,23,0.25802648067474365,4,6,0.7888519167900085,7,19,4,5,0.8717455863952637
481,30,2,8,22,0.26964473724365234,4,6,0.7463405728340149,7,15,4,3,0.8359569311141968
481,40,2,8,22,0.2700470983982086,4,8,0.7981259822845459,7,22,4,6,0.8885203003883362
482,10,0,9,26,0.4193544387817383,14,29,0.40592703223228455,11,20,11,29,0.4736146926879883
482,20,0,8,29,0.46223047375679016,14,29,0.3851277530193329,10,15,10,29,0.5662342309951782
482,30,0,9,24,0.4206337630748749,14,29,0.39445024728775024,13,17,12,28,0.5118407607078552
482,40,0,8,29,0.4529073238372803,14,29,0.4186893105506897,10,15,10,29,0.5734666585922241
483,10,0,8,24,0.28664517402648926,10,2,0.6812766790390015,9,8,13,1,0.757473349571228
483,20,0,8,25,0.24503600597381592,14,1,0.7377071976661682,9,8,12,1,0.7980871200561523
483,30,0,8,23,0.2749966084957123,11,1,0.6963688135147095,8,7,8,1,0.7903496026992798
483,40,0,8,24,0.26436805725097656,12,1,0.7268589735031128,8,8,8,1,0.807817280292511
484,10,1,7,29,0.5072843432426453,5,6,0.45993557572364807,7,26,9,0,0.5304747223854065
484,20,1,8,18,0.43382516503334045,5,7,0.5108392238616943,8,19,8,5,0.5111169219017029
484,30,1,8,19,0.4570625126361847,5,8,0.531953752040863,8,20,8,5,0.5326497554779053
484,40,1,8,21,0.4596765339374542,7,5,0.5148199200630188,8,23,8,8,0.5154220461845398
485,10,1,8,21,0.4025898277759552,5,9,0.5573586821556091,8,26,6,7,0.5258468389511108
485,20,1,8,20,0.40703803300857544,5,8,0.5506547689437866,8,23,6,6,0.5270932912826538
485,30,1,8,19,0.4059840738773346,4,12,0.5542040467262268,8,25,5,10,0.5281445384025574
485,40,1,8,19,0.39864689111709595,4,11,0.5508502125740051,8,23,5,8,0.5286479592323303
486,10,2,13,29,0.16772660613059998,13,29,0.20372864603996277,11,28,11,29,0.05931035429239273
486,20,2,13,29,0.13613486289978027,13,29,0.17457686364650726,14,29,14,29,0.026718659326434135
486,30,2,9,29,0.16935192048549652,14,22,0.20533445477485657,13,29,14,24,0.05846434086561203
486,40,2,10,29,0.1539648473262787,14,29,0.19559167325496674,13,29,13,29,0.05639593303203583
487,10,2,3,29,0.35254305601119995,14,29,-0.03732272982597351,3,29,7,0,0.36921998858451843
487,20,2,3,29,0.32976046204566956,14,29,-0.005633117631077766,3,29,7,0,0.3465566039085388
487,30,2,3,29,0.37565118074417114,14,29,-0.07356630265712738,3,29,3,3,0.36643174290657043
487,40,2,3,29,0.34816476702690125,14,29,-0.017553644254803658,3,29,7,0,0.3611811101436615
488,10,2,9,24,0.44342532753944397,14,29,-0.09235827624797821,9,24,14,24,0.1892562359571457
488,20,2,8,29,0.5112478137016296,14,29,-0.07643934339284897,8,29,13,28,0.27062752842903137
488,30,2,8,29,0.5072067975997925,14,29,-0.08289903402328491,8,29,14,21,0.3026144206523895
488,40,2,8,29,0.522045910358429,14,29,-0.07830532640218735,8,29,13,26,0.28057539463043213
489,10,2,3,29,0.20266373455524445,6,14,0.519630491733551,8,29,6,9,0.5429791212081909
489,20,2,2,24,0.177235409617424,6,13,0.5262795686721802,8,29,6,8,0.5435196161270142
489,30,2,3,29,0.17821823060512543,6,12,0.44605153799057007,8,29,6,8,0.47292667627334595
489,40,2,2,23,0.18128246068954468,6,29,0.5003843307495117,8,29,6,9,0.5254614353179932
500,10,2,9,24,0.8707641959190369,5,29,-0.02401527762413025,9,24,14,11,0.5978578925132751
500,20,2,8,29,0.8753208518028259,5,29,0.03293582424521446,8,29,14,6,0.6804323196411133
500,30,2,8,29,0.8678590059280396,5,29,0.003392373211681843,8,29,14,5,0.6686062812805176
500,40,2,8,29,0.8697221875190735,5,29,0.026097096502780914,8,29,14,5,0.6723907589912415
502,10,0,9,25,0.4153767228126526,14,29,0.38953447341918945,11,20,11,29,0.4711918830871582
502,20,0,8,29,0.45458877086639404,14,29,0.4206908345222473,10,15,10,29,0.5579006671905518
502,30,0,8,29,0.43582209944725037,14,29,0.3962783217430115,10,15,10,29,0.5305584669113159
502,40,0,8,29,0.4347206950187683,14,29,0.4163368046283722,13,17,12,28,0.5277417898178101
504,10,1,8,19,0.5275084376335144,5,7,0.43602004647254944,8,20,10,7,0.5280971527099609
504,20,1,7,29,0.4358467161655426,5,7,0.529054582118988,8,18,8,4,0.5224180221557617
504,30,1,8,19,0.4621451199054718,5,7,0.4945736527442932,8,19,9,4,0.520870566368103
504,40,1,7,29,0.444485068321228,5,7,0.5427647233009338,8,18,8,4,0.5320309996604919
506,10,2,13,29,0.13346713781356812,13,29,0.17994475364685059,14,29,14,29,0.02692573331296444
506,20,2,10,29,0.15577282011508942,13,28,0.19765740633010864,11,29,11,29,0.04831131175160408
506,30,2,9,29,0.1654878407716751,14,24,0.19329294562339783,13,28,13,29,0.07037925720214844
506,40,2,9,29,0.1819659322500229,14,13,0.19729802012443542,12,29,13,23,0.10316266119480133
508,10,2,8,29,0.5128212571144104,14,29,-0.07830861210823059,8,29,13,28,0.2685365080833435
508,20,2,8,29,0.5073975324630737,14,29,-0.0691974014043808,8,29,13,27,0.3033187687397003
508,30,2,8,29,0.5106633901596069,14,29,-0.09719742089509964,8,29,13,28,0.2693135440349579
508,40,2,8,29,0.5193331837654114,14,29,-0.05915389582514763,8,29,13,26,0.274835467338562
520,10,2,8,29,0.5705399513244629,14,29,0.17768248915672302,12,13,11,29,0.48995378613471985
520,20,2,8,29,0.6212636828422546,14,29,0.18881091475486755,13,16,12,29,0.5289728045463562
520,30,2,8,25,0.6315816640853882,14,29,0.2707822918891907,10,13,10,29,0.623004674911499
520,40,2,8,29,0.6163679957389832,14,29,0.21257388591766357,14,13,12,28,0.5687156915664673
521,10,2,8,25,0.26550552248954773,6,3,0.690689206123352,8,7,8,1,0.7765291929244995
521,20,2,8,26,0.21414190530776978,6,3,0.7611755728721619,8,10,7,2,0.8187412023544312
521,30,2,8,25,0.24054083228111267,5,5,0.7655096054077148,8,6,7,1,0.8376265168190002
521,40,2,8,22,0.18132230639457703,6,3,0.6160482168197632,9,6,11,1,0.6605529189109802
522,10,0,8,29,0.6245841383934021,14,29,0.15112794935703278,8,29,10,16,0.5504037737846375
522,20,0,8,29,0.6059763431549072,14,29,0.14913594722747803,8,28,10,16,0.5579830408096313
522,30,0,8,29,0.5826836228370667,14,29,0.16533511877059937,8,23,10,14,0.5576940774917603
522,40,0,8,28,0.5340266227722168,14,29,0.1323418766260147,8,23,10,15,0.4954279959201813
523,10,0,8,28,0.3020850718021393,11,2,0.6862742900848389,8,14,9,2,0.7657334208488464
523,20,0,8,27,0.2486986368894577,13,2,0.6843224167823792,9,11,12,2,0.7308268547058105
523,30,0,8,29,0.22376678884029388,14,2,0.7294954657554626,10,9,14,2,0.7591487765312195
523,40,0,8,29,0.21904633939266205,10,2,0.7515639066696167,10,6,14,1,0.7935749292373657
524,10,1,8,23,0.5270094871520996,11,3,0.5249878168106079,8,25,9,8,0.5644765496253967
524,20,1,8,22,0.4943752884864807,10,3,0.49980467557907104,8,23,9,6,0.5374260544776917
524,30,1,8,22,0.5239458084106445,12,2,0.46905022859573364,8,23,10,5,0.533138632774353
524,40,1,8,20,0.520504891872406,9,3,0.52923583984375,8,22,9,6,0.567287027835846
525,10,1,8,20,0.4509839117527008,9,3,0.6377108097076416,8,24,7,6,0.6038987636566162
525,20,1,8,19,0.46520930528640747,9,3,0.6447165608406067,8,23,7,6,0.6145554184913635
525,30,1,8,24,0.4165458381175995,10,4,0.5991204380989075,9,18,11,4,0.541591227054596
525,40,1,8,21,0.4244250953197479,11,3,0.5988691449165344,8,26,7,7,0.5575372576713562
526,10,2,8,26,0.2742049992084503,9,6,0.26645052433013916,12,14,14,9,0.25065484642982483
526,20,2,8,29,0.2855817377567291,8,10,0.2766168713569641,10,20,12,9,0.24900230765342712
526,30,2,9,22,0.28614750504493713,8,11,0.277170866727829,9,29,10,13,0.2409999966621399
526,40,2,8,29,0.23123732209205627,7,19,0.2175220251083374,9,23,10,12,0.19392551481723785
527,10,2,3,29,0.33195990324020386,9,24,0.10884218662977219,3,29,4,0,0.34239277243614197
527,20,2,3,29,0.3784254491329193,14,29,0.04797577112913132,3,29,0,3,0.39035502076148987
527,30,2,3,29,0.37415611743927,14,29,0.06568978726863861,3,29,6,0,0.3837094008922577
527,40,2,3,29,0.2889453172683716,14,29,0.08792435377836227,3,29,2,0,0.3056454062461853
528,10,2,8,24,0.47618967294692993,14,29,0.008649677038192749,8,23,10,28,0.3289054036140442
528,20,2,8,29,0.43059974908828735,14,29,0.07043151557445526,12,13,11,29,0.3105749189853668
528,30,2,8,26,0.4048421084880829,14,29,0.015367978252470493,8,25,10,26,0.26561155915260315
528,40,2,8,29,0.48224902153015137,14,29,0.07889878004789352,9,19,10,29,0.29933106899261475
529,10,2,3,29,0.12675677239894867,8,5,0.4634474217891693,8,20,7,7,0.47711166739463806
529,20,2,3,28,0.11097421497106552,14,2,0.5242971777915955,8,15,7,5,0.5425220727920532
529,30,2,3,26,0.07558146119117737,14,3,0.28654420375823975,11,6,12,3,0.284723162651062
529,40,2,3,29,0.1052033081650734,7,7,0.4045819342136383,8,19,7,7,0.42359641194343567
540,10,2,8,28,0.6147627830505371,14,29,0.18600177764892578,12,13,11,29,0.5281669497489929
540,20,2,8,29,0.6174679398536682,14,29,0.18552851676940918,12,13,11,29,0.5550134778022766
540,30,2,8,29,0.682276725769043,14,29,0.14148089289665222,14,13,12,29,0.5727651715278625
540,40,2,8,27,0.577551007270813,14,29,0.10365460813045502,14,13,12,29,0.49267858266830444
542,10,0,8,29,0.6442235112190247,14,29,0.15000475943088531,8,29,10,16,0.5680692195892334
542,20,0,8,29,0.6024645566940308,14,29,0.20188495516777039,9,18,10,25,0.5571998953819275
542,30,0,8,29,0.6364041566848755,14,29,0.1799054741859436,8,24,10,14,0.6056866645812988
542,40,0,8,29,0.6106970310211182,14,29,0.18647028505802155,9,16,10,24,0.5703160762786865
544,10,1,8,21,0.5418481826782227,13,2,0.5021178722381592,8,22,10,4,0.5669901371002197
544,20,1,8,22,0.576998233795166,13,2,0.5159545540809631,8,24,10,6,0.5843056440353394
544,30,1,8,22,0.4959968626499176,13,3,0.5031070709228516,8,25,9,8,0.5281226634979248
544,40,1,8,22,0.5407271385192871,13,3,0.5510432720184326,8,25,9,8,0.5803037285804749
546,10,2,8,29,0.32143181562423706,7,13,0.3197135925292969,9,20,10,7,0.2878861129283905
546,20,2,8,29,0.30448439717292786,8,10,0.29968148469924927,11,20,14,9,0.26662787795066833
546,30,2,9,19,0.27312231063842773,9,8,0.2678515613079071,10,20,11,13,0.2393319457769394
546,40,2,9,23,0.196465402841568,8,12,0.1840716451406479,10,23,11,16,0.156383216381073
548,10,2,8,29,0.4977019727230072,14,29,0.053871091455221176,8,27,10,27,0.31910526752471924
548,20,2,8,29,0.4893544614315033,14,29,0.05513268709182739,8,29,10,26,0.326948881149292
548,30,2,8,27,0.5138779878616333,14,29,0.03982546925544739,8,25,10,26,0.35112035274505615
548,40,2,8,29,0.4543904662132263,14,29,0.047959599643945694,8,29,10,27,0.2827152907848358
560,10,2,9,22,0.8510510921478271,5,29,-0.04325227811932564,9,21,11,21,0.618800163269043
560,20,2,8,29,0.7864819169044495,14,29,0.11428286880254745,8,29,10,18,0.6724504828453064
560,30,2,8,29,0.7746732831001282,14,29,0.06957239657640457,8,29,10,19,0.6349488496780396
560,40,2,8,29,0.5443844795227051,14,29,0.011385931633412838,8,29,14,4,0.4476925730705261
561,10,2,8,22,0.4703909158706665,5,29,0.5303828716278076,7,29,4,1,0.7432592511177063
561,20,2,7,29,0.3121533691883087,4,6,0.7306251525878906,6,8,0,1,0.8768473267555237
561,30,2,8,20,0.33739662170410156,4,9,0.46812307834625244,6,5,0,0,0.6261595487594604
561,40,2,8,20,0.325137734413147,4,6,0.7228227853775024,7,19,4,3,0.8633456826210022
562,10,0,8,29,0.43922460079193115,14,29,0.2927466928958893,13,17,12,29,0.45378515124320984
562,20,0,8,29,0.3459055721759796,14,29,0.3180471360683441,10,15,10,29,0.3924575448036194
562,30,0,8,29,0.4461889863014221,14,29,0.36381995677948,10,15,10,29,0.5040094256401062
562,40,0,9,26,0.11413470655679703,14,29,0.20729638636112213,12,16,11,29,0.15317778289318085
563,10,0,8,23,0.3527567982673645,14,1,0.4816853106021881,8,10,11,1,0.6247653365135193
563,20,0,8,26,0.1412276327610016,14,2,0.2283092737197876,8,13,10,2,0.2656305432319641
563,30,0,8,23,0.33111870288848877,13,1,0.5983559489250183,8,10,10,1,0.7106623649597168
563,40,0,8,24,0.24436213076114655,13,2,0.46296313405036926,9,9,14,1,0.5310159921646118
564,10,1,8,19,0.7806742787361145,9,2,0.7627397775650024,8,20,10,3,0.8465638160705566
564,20,1,8,15,0.6974635124206543,14,1,0.798904538154602,8,16,8,4,0.8249050974845886
564,30,1,8,16,0.7034475207328796,13,1,0.8033154606819153,8,17,8,4,0.8404982686042786
564,40,1,8,15,0.6527068614959717,14,1,0.7560063600540161,8,17,8,4,0.7781724333763123
565,10,1,8,15,0.626891016960144,6,3,0.8363221883773804,8,18,7,4,0.8433225750923157
565,20,1,7,22,0.6461791396141052,3,4,0.8408911824226379,7,28,4,6,0.8555997610092163
565,30,1,8,13,0.6260514855384827,4,4,0.8455311059951782,8,11,7,2,0.856208324432373
565,40,1,14,11,0.2756827473640442,14,3,0.41038456559181213,9,20,11,5,0.3777582049369812
566,10,2,9,27,0.2530243992805481,14,10,0.24734392762184143,12,29,13,24,0.1811942458152771
