num,data_div,unrestricted_axis,scale_index,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
56,40,2,3,8,29,0.2015913873910904,9,7,0.18768535554409027,13,13,14,11,0.18088558316230774
56,40,2,4,8,29,0.2011575847864151,7,20,0.19326169788837433,10,20,13,7,0.17787688970565796
58,10,2,0,8,21,0.2469625473022461,14,29,-0.06440920382738113,8,21,12,28,0.17250657081604004
58,10,2,1,8,22,0.299277663230896,14,29,-0.04232544079422951,8,22,12,29,0.21475613117218018
58,10,2,2,8,27,0.3363249897956848,14,29,-0.04046032577753067,8,27,13,26,0.22592775523662567
58,10,2,3,8,29,0.3255630135536194,14,29,-0.03420201316475868,8,29,13,28,0.22497007250785828
58,10,2,4,8,29,0.1995726376771927,14,29,-0.030746325850486755,8,29,13,28,0.12282431125640869
58,20,2,0,8,24,0.21706873178482056,14,29,-0.0291545782238245,8,24,13,23,0.14924608170986176
58,20,2,1,8,24,0.2528618574142456,14,29,-0.052690260112285614,8,24,13,23,0.18126529455184937
58,20,2,2,8,22,0.29117515683174133,14,29,-0.0592886321246624,8,22,12,29,0.21266187727451324
58,20,2,3,9,15,0.2897389829158783,14,29,-0.04829355329275131,9,15,12,25,0.20751449465751648
58,20,2,4,8,23,0.2562916874885559,14,29,-0.05206770822405815,8,23,13,22,0.18573929369449615
58,30,2,0,8,22,0.2432815283536911,14,29,-0.05761281028389931,8,22,12,29,0.17173171043395996
58,30,2,1,8,22,0.2572736144065857,14,29,-0.05051116645336151,8,22,12,29,0.18367040157318115
58,30,2,2,8,24,0.2930307388305664,14,29,-0.07035209983587265,8,24,13,23,0.20720966160297394
58,30,2,3,8,20,0.2542532980442047,14,29,-0.055495236068964005,8,20,12,26,0.19115909934043884
58,30,2,4,8,27,0.2238568514585495,14,29,-0.04786287620663643,8,27,13,26,0.14731886982917786
58,40,2,0,8,26,0.26059606671333313,14,29,-0.026693494990468025,8,26,13,25,0.17231285572052002
58,40,2,1,8,24,0.29403048753738403,14,29,-0.030790135264396667,8,24,13,23,0.20798668265342712
58,40,2,2,8,29,0.35184434056282043,14,29,-0.029280992224812508,8,29,13,27,0.22389262914657593
58,40,2,3,8,29,0.3523780405521393,14,29,-0.030551129952073097,8,29,13,27,0.23225724697113037
58,40,2,4,8,26,0.3182801604270935,14,29,-0.0321553610265255,8,26,13,25,0.22043809294700623
90,10,2,0,8,25,0.24023792147636414,5,29,-0.00993382092565298,8,24,10,25,0.18954314291477203
90,10,2,1,9,22,0.35313481092453003,14,29,0.040496282279491425,9,20,10,29,0.2705579102039337
90,10,2,2,9,21,0.5422441363334656,5,29,0.02304377593100071,9,19,10,29,0.41996973752975464
90,10,2,3,8,29,0.46886247396469116,14,29,0.0019902808126062155,8,27,10,23,0.3778536319732666
90,10,2,4,8,18,0.30927136540412903,14,29,-0.034343551844358444,8,17,14,5,0.261444091796875
90,20,2,0,9,23,0.19788390398025513,5,29,0.09536687284708023,9,18,14,4,0.20729784667491913
90,20,2,1,8,29,0.37606337666511536,5,29,0.09376800060272217,8,29,12,5,0.35138341784477234
90,20,2,2,8,29,0.5166018605232239,5,29,0.07427457720041275,8,29,10,18,0.45105496048927307
90,20,2,3,8,26,0.47374069690704346,5,29,0.04417528957128525,8,21,14,3,0.42380639910697937
90,20,2,4,8,18,0.3837943971157074,5,29,0.022964850068092346,8,16,14,4,0.3464657664299011
90,30,2,0,8,29,0.19180892407894135,5,29,0.09909442812204361,9,15,13,5,0.20955048501491547
90,30,2,1,9,20,0.35444730520248413,5,29,0.13096141815185547,9,18,14,5,0.34183916449546814
90,30,2,2,8,29,0.40517815947532654,5,29,0.12487896531820297,8,26,12,5,0.3880467712879181
90,30,2,3,8,25,0.36772966384887695,5,29,0.08661863952875137,8,19,13,3,0.36009931564331055
90,30,2,4,8,22,0.29436877369880676,5,29,0.09119557589292526,8,16,14,2,0.29551222920417786
90,40,2,0,8,26,0.2146766185760498,5,29,0.2254781723022461,8,14,12,1,0.31976792216300964
90,40,2,1,8,23,0.2575255334377289,5,29,0.2531300187110901,8,11,12,1,0.3708580434322357
90,40,2,2,8,22,0.2781827747821808,5,29,0.2612092196941376,8,7,14,0,0.39638352394104004
90,40,2,3,8,22,0.25233811140060425,5,29,0.24843017756938934,8,6,13,0,0.3873172402381897
90,40,2,4,8,17,0.24122823774814606,5,29,0.2140403538942337,7,6,7,0,0.3529602289199829
92,10,0,0,10,29,0.077146016061306,14,29,0.08694450557231903,14,25,14,29,0.08830040693283081
92,10,0,1,8,29,0.09065049141645432,14,29,0.1397515833377838,14,15,12,29,0.12261300534009933
92,10,0,2,9,24,0.12545570731163025,14,29,0.11769511550664902,11,20,11,29,0.13604143261909485
92,10,0,3,8,29,0.07671390473842621,14,29,0.10472695529460907,14,15,12,29,0.10304253548383713
92,10,0,4,8,29,0.04421878978610039,14,29,0.07965460419654846,10,18,10,29,0.06622563302516937
92,20,0,0,8,23,0.19788575172424316,6,29,0.0674280896782875,8,16,11,6,0.19736972451210022
92,20,0,1,8,29,0.1956891119480133,14,29,0.11609704792499542,8,21,10,9,0.22030018270015717
92,20,0,2,8,28,0.20941318571567535,14,29,0.10944898426532745,9,14,10,19,0.22897174954414368
92,20,0,3,8,19,0.12405446171760559,14,29,0.08525258302688599,8,9,13,1,0.16852596402168274
92,20,0,4,8,28,0.08235365152359009,1,29,0.07816755771636963,8,5,13,0,0.12568512558937073
92,30,0,0,8,20,0.10671666264533997,0,3,0.05572843551635742,7,10,11,0,0.12316428124904633
92,30,0,1,8,29,0.143194317817688,14,29,0.09585984796285629,10,13,10,28,0.17205752432346344
92,30,0,2,8,25,0.19368210434913635,14,29,0.09674705564975739,8,18,10,11,0.21222072839736938
92,30,0,3,8,19,0.14641524851322174,14,29,0.06418699771165848,7,8,11,0,0.1748437136411667
92,30,0,4,8,25,0.11922017484903336,3,29,0.058933988213539124,7,6,9,0,0.1487029492855072
92,40,0,0,8,27,0.23409275710582733,13,1,0.1226106509566307,8,17,13,2,0.26547756791114807
92,40,0,1,8,29,0.2553066909313202,14,3,0.14120733737945557,9,12,14,3,0.29173728823661804
92,40,0,2,8,26,0.26851871609687805,14,2,0.15677279233932495,9,13,10,18,0.31531214714050293
92,40,0,3,8,23,0.22252605855464935,4,6,0.13745883107185364,8,12,14,1,0.27397528290748596
92,40,0,4,8,23,0.18850713968276978,13,1,0.1226217970252037,8,12,14,1,0.23280391097068787
94,10,1,0,8,18,0.21022586524486542,10,2,0.17652523517608643,8,18,10,14,0.20313218235969543
94,10,1,1,8,29,0.3615081310272217,14,1,0.2803400158882141,8,29,10,7,0.3518916666507721
94,10,1,2,9,13,0.4215460419654846,10,0,0.3100104331970215,9,13,14,4,0.4024665951728821
94,10,1,3,8,14,0.37426477670669556,0,1,0.27699050307273865,8,14,13,3,0.3689092993736267
94,10,1,4,10,7,0.26493269205093384,0,4,0.201316699385643,8,11,14,2,0.25806906819343567
94,20,1,0,8,16,0.32174617052078247,9,1,0.2706167995929718,8,16,13,2,0.3257576525211334
94,20,1,1,8,19,0.44253021478652954,11,2,0.42729952931404114,8,21,9,7,0.4666323661804199
94,20,1,2,11,11,0.5064527988433838,12,1,0.4458625018596649,9,14,14,3,0.518186628818512
94,20,1,3,8,18,0.49702200293540955,10,1,0.4328417479991913,8,18,13,2,0.5105463266372681
94,20,1,4,10,10,0.40150779485702515,12,0,0.36780470609664917,9,12,14,2,0.4221908450126648
94,30,1,0,8,12,0.426283597946167,13,0,0.5104527473449707,8,13,8,3,0.5321570038795471
94,30,1,1,8,11,0.46298378705978394,14,0,0.5656645894050598,8,12,8,2,0.5816056132316589
94,30,1,2,11,7,0.5053800344467163,5,0,0.5638905167579651,9,7,13,1,0.5882911682128906
94,30,1,3,9,8,0.4706379175186157,0,0,0.5383653044700623,8,5,9,0,0.5588461756706238
94,30,1,4,11,6,0.418024480342865,0,2,0.4825213551521301,8,4,9,0,0.5008165836334229
94,40,1,0,8,10,0.42697450518608093,8,1,0.5352092385292053,8,13,7,3,0.5428633689880371
94,40,1,1,9,8,0.443857342004776,3,2,0.5468027591705322,8,9,8,1,0.5634444355964661
94,40,1,2,12,7,0.46797704696655273,4,1,0.5419113636016846,8,10,9,1,0.5631259679794312
94,40,1,3,8,9,0.42616307735443115,0,2,0.49347925186157227,7,10,4,1,0.5166997313499451
94,40,1,4,8,8,0.3642596900463104,0,2,0.43781378865242004,7,8,4,1,0.45980581641197205
96,10,2,0,8,29,0.1353774070739746,8,9,0.14331771433353424,9,24,10,7,0.1251453459262848
96,10,2,1,8,29,0.17708106338977814,8,10,0.18133902549743652,9,25,10,9,0.1552952378988266
96,10,2,2,9,23,0.19210010766983032,8,10,0.19472859799861908,10,27,12,12,0.16265301406383514
96,10,2,3,8,29,0.13475175201892853,14,16,0.16363628208637238,10,25,10,25,0.11269016563892365
96,10,2,4,9,29,0.08475133031606674,14,29,0.09990544617176056,11,28,11,29,0.061021942645311356
96,20,2,0,8,29,0.3151033818721771,11,5,0.3163098096847534,10,27,14,7,0.28888508677482605
96,20,2,1,8,29,0.2899584174156189,8,9,0.3055395185947418,9,27,10,7,0.26056572794914246
96,20,2,2,8,29,0.3047316372394562,14,7,0.3151935338973999,14,21,14,22,0.2646028697490692
96,20,2,3,9,22,0.2785143554210663,14,9,0.3025432527065277,13,23,14,19,0.24520517885684967
