num,data_div,unrestricted_axis,scale_index,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
14,20,1,4,7,29,0.3103345036506653,4,8,0.3214038014411926,7,29,6,4,0.3412192165851593
14,30,1,0,8,20,0.29387015104293823,7,4,0.3614538311958313,8,21,8,4,0.35826757550239563
14,30,1,1,8,19,0.30896827578544617,6,5,0.3723173439502716,8,20,8,4,0.3697507679462433
14,30,1,2,7,29,0.298071950674057,5,5,0.3697325885295868,8,16,7,4,0.36635228991508484
14,30,1,3,7,29,0.32937008142471313,4,6,0.369095116853714,7,29,5,6,0.38022518157958984
14,30,1,4,8,17,0.29677003622055054,4,8,0.33306336402893066,8,11,10,1,0.34743189811706543
14,40,1,0,8,22,0.2833528518676758,7,4,0.34536024928092957,8,22,8,4,0.3426208794116974
14,40,1,1,8,19,0.2943424880504608,5,6,0.3792025148868561,8,20,7,4,0.3697727918624878
14,40,1,2,7,29,0.2787788510322571,5,5,0.3598683178424835,8,16,6,4,0.3525434732437134
14,40,1,3,7,29,0.29789432883262634,4,7,0.37192052602767944,7,29,4,9,0.37106308341026306
14,40,1,4,7,29,0.26730242371559143,4,6,0.3366832733154297,7,29,4,7,0.3364240527153015
16,10,2,0,8,29,0.12313251197338104,14,13,0.13135278224945068,11,26,11,29,0.09279666841030121
16,10,2,1,13,29,0.1872357577085495,14,29,0.2104194015264511,13,28,13,29,0.10934281349182129
16,10,2,2,9,29,0.22000093758106232,14,15,0.23997929692268372,14,28,14,29,0.14799965918064117
16,10,2,3,10,29,0.15533718466758728,14,19,0.173069566488266,13,28,13,29,0.09033849835395813
16,10,2,4,13,29,0.1753092259168625,14,29,0.16900703310966492,12,27,12,29,0.10549254715442657
16,20,2,0,8,29,0.13986656069755554,14,14,0.1493404656648636,10,24,10,28,0.10710432380437851
16,20,2,1,9,29,0.20305269956588745,14,20,0.2647380530834198,10,29,10,29,0.1387147605419159
16,20,2,2,9,29,0.22499310970306396,14,10,0.2288474589586258,12,29,14,19,0.1543598175048828
16,20,2,3,9,26,0.2096690833568573,14,11,0.24308712780475616,10,29,11,17,0.15604305267333984
16,20,2,4,13,29,0.19875270128250122,14,29,0.18720081448554993,13,27,13,29,0.1260291188955307
16,30,2,0,8,29,0.12036935985088348,8,13,0.1240648478269577,10,29,11,20,0.08574199676513672
16,30,2,1,9,29,0.15831685066223145,14,26,0.20199722051620483,13,29,13,29,0.10037346929311752
16,30,2,2,9,29,0.21182554960250854,14,22,0.2544505298137665,12,28,12,29,0.13936293125152588
16,30,2,3,9,29,0.20403434336185455,14,16,0.23178772628307343,13,29,14,24,0.13297347724437714
16,30,2,4,9,29,0.2080627828836441,14,13,0.19640706479549408,13,29,14,25,0.12733380496501923
16,40,2,0,9,27,0.1909966617822647,14,9,0.19253461062908173,10,29,11,20,0.13948984444141388
16,40,2,1,9,27,0.20214156806468964,11,11,0.22626833617687225,10,29,11,18,0.14059962332248688
16,40,2,2,9,28,0.26052525639533997,14,10,0.2810389995574951,11,29,12,22,0.18594972789287567
16,40,2,3,9,26,0.26749616861343384,10,11,0.30536866188049316,11,29,13,16,0.20041216909885406
16,40,2,4,9,27,0.22146938741207123,14,9,0.22770871222019196,12,29,14,19,0.15985512733459473
18,10,2,0,9,29,0.07070457935333252,14,29,0.019121432676911354,9,29,14,28,0.02557242289185524
18,10,2,1,9,29,0.1663447618484497,14,29,0.00025416663265787065,9,29,14,27,0.040792375802993774
18,10,2,2,9,24,0.2556711435317993,14,29,-0.03843892365694046,9,24,13,28,0.11469960957765579
18,10,2,3,8,29,0.2865406274795532,14,29,-0.04754526540637016,8,29,13,28,0.161493182182312
18,10,2,4,8,27,0.188252255320549,14,29,-0.06113681197166443,8,27,13,26,0.11365914344787598
18,20,2,0,9,29,0.12155536562204361,14,29,-0.03856055811047554,9,29,14,28,0.03366076573729515
18,20,2,1,9,28,0.21255210041999817,14,29,-0.036709289997816086,9,28,14,27,0.07060149312019348
18,20,2,2,8,29,0.26325127482414246,14,29,-0.07676433026790619,8,29,13,27,0.13488833606243134
18,20,2,3,8,29,0.287394255399704,14,29,-0.08202579617500305,8,29,13,28,0.15843290090560913
18,20,2,4,8,29,0.22538502514362335,14,29,-0.07625250518321991,8,29,13,28,0.13686902821063995
18,30,2,0,8,29,0.16198861598968506,14,29,0.004516306333243847,8,29,10,29,0.0750984251499176
18,30,2,1,8,29,0.24714986979961395,14,29,0.015339063480496407,8,29,10,29,0.1403600126504898
18,30,2,2,8,29,0.24911606311798096,14,29,-0.007284207735210657,8,29,10,29,0.1509452909231186
18,30,2,3,8,29,0.25554144382476807,14,29,-0.022205932065844536,8,29,13,25,0.15384750068187714
18,30,2,4,8,22,0.17798715829849243,14,29,-0.07131312787532806,8,22,12,29,0.1315874606370926
18,40,2,0,8,29,0.08345700055360794,14,29,0.0586157962679863,8,29,9,7,0.09512448310852051
18,40,2,1,8,29,0.11074358224868774,14,29,0.07847391068935394,8,29,9,7,0.11772631108760834
18,40,2,2,8,29,0.1066480278968811,14,29,0.07419577240943909,8,29,9,6,0.11957252770662308
18,40,2,3,8,29,0.12442438304424286,14,29,0.06727013736963272,8,29,10,5,0.12567497789859772
18,40,2,4,9,21,0.10708756744861603,5,29,0.014065355062484741,8,29,11,5,0.08805174380540848
50,10,2,0,8,29,0.30595192313194275,14,29,-0.023858994245529175,8,29,10,29,0.21949385106563568
50,10,2,1,9,21,0.3511006236076355,14,29,-0.021371804177761078,10,19,11,29,0.24274477362632751
50,10,2,2,9,29,0.40478426218032837,5,29,0.012217162176966667,9,29,11,24,0.25717970728874207
50,10,2,3,8,29,0.2586146295070648,14,29,0.007082138676196337,8,29,10,21,0.1981039196252823
50,10,2,4,9,24,0.12431808561086655,5,29,0.009724139235913754,9,23,11,18,0.09320975095033646
50,20,2,0,9,24,0.36747634410858154,14,29,0.028889602050185204,13,21,13,29,0.26725029945373535
50,20,2,1,9,21,0.36772415041923523,14,29,0.045033179223537445,9,20,10,29,0.28087928891181946
50,20,2,2,9,24,0.3905535638332367,14,29,0.012823154218494892,10,21,11,27,0.28359508514404297
50,20,2,3,8,29,0.31016790866851807,14,29,-0.010053104721009731,8,29,10,25,0.2233455330133438
50,20,2,4,14,29,0.2950093448162079,5,29,-0.012361081317067146,12,29,14,29,0.1670118123292923
50,30,2,0,8,29,0.30146536231040955,5,29,0.021270805969834328,8,29,10,20,0.2409355640411377
50,30,2,1,8,26,0.37123987078666687,5,29,0.023931901901960373,8,24,10,20,0.3052699863910675
50,30,2,2,9,19,0.42725929617881775,5,29,0.020643116906285286,9,19,11,18,0.3358731269836426
50,30,2,3,9,21,0.38003018498420715,5,29,0.021842267364263535,9,20,11,17,0.2986104190349579
50,30,2,4,8,29,0.31591498851776123,5,29,0.007114856503903866,8,29,14,6,0.24555270373821259
50,40,2,0,9,17,0.23766162991523743,5,29,0.09817077964544296,8,21,13,3,0.2287750095129013
50,40,2,1,14,24,0.2782968580722809,5,29,0.10829274356365204,9,24,14,6,0.23996123671531677
50,40,2,2,14,18,0.2757128179073334,5,29,0.09331243485212326,9,18,14,5,0.2568553388118744
50,40,2,3,9,21,0.24323388934135437,5,29,0.07616063952445984,9,18,14,5,0.2233595997095108
50,40,2,4,9,18,0.19898805022239685,5,29,0.05934511497616768,8,29,14,3,0.18187470734119415
52,10,0,0,9,23,0.3131229281425476,14,29,0.013469726778566837,12,18,12,29,0.2167312502861023
52,10,0,1,9,25,0.30083799362182617,14,29,0.02567252144217491,14,22,14,29,0.19598127901554108
52,10,0,2,9,28,0.2626529335975647,14,29,0.03497324883937836,10,24,11,29,0.18256652355194092
52,10,0,3,8,29,0.18555544316768646,14,29,0.008475404232740402,8,29,10,25,0.13373908400535583
52,10,0,4,9,20,0.18914932012557983,4,29,0.00871987920254469,9,19,11,23,0.14242517948150635
52,20,0,0,9,29,0.4008864462375641,14,29,0.06432592123746872,10,25,11,29,0.2891077697277069
52,20,0,1,9,25,0.427901029586792,14,29,0.08912017196416855,9,23,11,16,0.3504139184951782
52,20,0,2,9,25,0.37203046679496765,14,29,0.131694033741951,9,23,10,28,0.32174521684646606
52,20,0,3,9,25,0.30712589621543884,14,29,0.0950481966137886,9,23,10,29,0.25821608304977417
52,20,0,4,8,29,0.26190614700317383,4,29,0.06636655330657959,8,29,10,16,0.23086917400360107
52,30,0,0,14,24,0.31241461634635925,1,29,0.03663760423660278,10,23,14,11,0.24993449449539185
52,30,0,1,9,24,0.3497369885444641,2,29,0.0658688172698021,9,22,14,6,0.30202096700668335
52,30,0,2,9,23,0.34919819235801697,14,6,0.09098275750875473,9,21,10,29,0.3078595697879791
52,30,0,3,9,23,0.3164028823375702,14,29,0.07600617408752441,9,21,10,29,0.2780754864215851
52,30,0,4,9,22,0.29006052017211914,4,29,0.040475353598594666,9,21,14,7,0.23714476823806763
52,40,0,0,9,21,0.2375733107328415,7,3,0.14671172201633453,8,29,11,4,0.271083801984787
52,40,0,1,9,24,0.2675428092479706,10,2,0.1507900059223175,9,19,14,4,0.29293566942214966
52,40,0,2,9,17,0.20092006027698517,14,2,0.17519313097000122,10,12,14,5,0.2565590739250183
52,40,0,3,8,24,0.20481432974338531,13,1,0.14980271458625793,8,17,12,2,0.2570752501487732
52,40,0,4,8,29,0.1872653365135193,6,3,0.13924719393253326,8,21,14,1,0.22698427736759186
54,10,1,0,8,29,0.2090325951576233,5,12,0.1301092654466629,8,29,14,4,0.1732512265443802
54,10,1,1,8,29,0.3383602201938629,7,4,0.2069328874349594,8,29,12,6,0.29100340604782104
54,10,1,2,8,29,0.3615536093711853,14,4,0.24421796202659607,9,21,10,23,0.31006917357444763
54,10,1,3,9,21,0.28689858317375183,14,5,0.21587888896465302,9,21,10,22,0.2454506754875183
54,10,1,4,8,29,0.19142179191112518,14,9,0.1562567949295044,8,29,10,14,0.1573716104030609
54,20,1,0,8,29,0.2306467890739441,9,6,0.2325897216796875,8,29,9,12,0.23014062643051147
54,20,1,1,8,29,0.297734797000885,14,4,0.28710266947746277,9,20,10,16,0.2890515625476837
54,20,1,2,8,29,0.32697394490242004,14,6,0.3305077850818634,9,21,10,15,0.3220512866973877
54,20,1,3,8,29,0.2859612703323364,14,6,0.3394083082675934,9,22,10,13,0.30048948526382446
54,20,1,4,8,29,0.25619810819625854,14,9,0.26993560791015625,11,20,11,26,0.24908986687660217
54,30,1,0,9,19,0.27422598004341125,13,4,0.24089041352272034,9,19,10,18,0.26035743951797485
54,30,1,1,8,29,0.28235238790512085,14,5,0.25069552659988403,9,20,10,18,0.2608148753643036
54,30,1,2,8,29,0.2772316634654999,14,5,0.24806661903858185,9,21,10,17,0.26049789786338806
54,30,1,3,9,29,0.26566267013549805,14,6,0.2163638174533844,9,29,10,23,0.21524521708488464
54,30,1,4,14,23,0.22100579738616943,8,13,0.2108137011528015,10,29,14,9,0.18812379240989685
54,40,1,0,9,22,0.3070546090602875,8,9,0.28578656911849976,9,23,11,10,0.27765658497810364
54,40,1,1,8,29,0.30937591195106506,10,4,0.3020545542240143,8,29,9,14,0.31454703211784363
54,40,1,2,8,29,0.328727662563324,14,5,0.325790673494339,9,22,10,16,0.324984610080719
54,40,1,3,9,22,0.3265652358531952,14,5,0.341541051864624,9,23,10,16,0.324138343334198
54,40,1,4,14,18,0.29516008496284485,14,5,0.310735821723938,11,20,13,13,0.29294872283935547
56,10,2,0,8,29,0.3291434347629547,14,6,0.3326995074748993,9,19,9,29,0.2936871349811554
56,10,2,1,9,22,0.37299832701683044,14,7,0.3868224620819092,13,21,13,22,0.32909733057022095
56,10,2,2,9,22,0.3498147130012512,14,6,0.3578271269798279,10,29,12,13,0.3029305636882782
56,10,2,3,8,29,0.23128725588321686,14,9,0.26058951020240784,9,24,9,29,0.2003067582845688
56,10,2,4,9,24,0.12909188866615295,14,22,0.1764681339263916,14,26,14,25,0.10334242135286331
56,20,2,0,8,29,0.2795930504798889,8,7,0.2845611870288849,10,19,13,6,0.2589717507362366
56,20,2,1,9,20,0.2766379714012146,14,5,0.2748629152774811,12,17,11,28,0.24926459789276123
56,20,2,2,8,29,0.2717323303222656,7,16,0.2753329873085022,10,26,14,7,0.24099335074424744
56,20,2,3,8,29,0.240963414311409,12,7,0.2630033791065216,10,23,12,8,0.21291768550872803
56,20,2,4,8,29,0.19890277087688446,14,6,0.19297994673252106,10,20,11,13,0.1762448251247406
56,30,2,0,9,22,0.31627777218818665,14,7,0.32173773646354675,14,21,14,22,0.27316412329673767
56,30,2,1,9,23,0.3064897358417511,14,6,0.3154188096523285,10,28,12,12,0.26089581847190857
56,30,2,2,8,29,0.3004758059978485,9,8,0.331513911485672,10,26,13,7,0.26605531573295593
56,30,2,3,8,29,0.2558411657810211,14,9,0.2932029962539673,11,28,13,15,0.2197958379983902
56,30,2,4,8,29,0.20596106350421906,9,13,0.2553441524505615,11,26,9,13,0.17952264845371246
56,40,2,0,9,24,0.3945325016975403,14,8,0.4075119197368622,12,24,12,26,0.3297749161720276
56,40,2,1,9,25,0.3730454444885254,14,7,0.3761579990386963,11,28,13,16,0.307783842086792
56,40,2,2,8,29,0.3506183326244354,8,11,0.3650628924369812,9,29,10,11,0.2989790737628937
56,40,2,3,8,29,0.30636462569236755,10,9,0.35177889466285706,10,29,13,8,0.2674467861652374
56,40,2,4,8,29,0.290387362241745,14,7,0.29831746220588684,10,24,11,15,0.24696113169193268
58,10,2,0,9,15,0.22846943140029907,14,29,-0.03027847781777382,9,15,12,25,0.15828822553157806
58,10,2,1,9,18,0.24556607007980347,14,29,-0.018310671672225,9,18,13,22,0.16328175365924835
58,10,2,2,8,29,0.2768164277076721,14,29,-0.035605501383543015,8,29,13,25,0.1708168089389801
58,10,2,3,9,22,0.24910494685173035,14,29,-0.01968170516192913,9,22,13,27,0.14767850935459137
58,10,2,4,9,27,0.17344613373279572,14,29,-0.012256230227649212,9,27,14,26,0.08665145188570023
58,20,2,0,8,29,0.2480350285768509,14,29,0.015347137115895748,8,29,11,29,0.15806396305561066
58,20,2,1,9,20,0.2555936872959137,14,29,0.03679676353931427,12,17,12,29,0.1550653725862503
58,20,2,2,9,23,0.2832614481449127,14,29,0.04809005558490753,12,19,12,29,0.17455513775348663
58,20,2,3,9,21,0.2077578604221344,14,29,0.0497409887611866,9,19,10,29,0.12800411880016327
58,20,2,4,9,21,0.19012466073036194,14,29,0.03848108649253845,9,21,11,23,0.11517541110515594
58,30,2,0,8,25,0.19963635504245758,14,29,-0.026110339909791946,8,25,14,19,0.13674667477607727
58,30,2,1,9,14,0.16746801137924194,14,29,-0.02117752842605114,9,14,12,22,0.11324736475944519
58,30,2,2,9,18,0.16825932264328003,14,29,-0.013998347334563732,9,18,12,27,0.10589192807674408
58,30,2,3,8,16,0.11539581418037415,14,29,-0.02366369590163231,8,16,11,26,0.0835510715842247
58,30,2,4,8,21,0.10101055353879929,14,29,-0.017022637650370598,8,21,12,28,0.0675281435251236
58,40,2,0,9,21,0.13044768571853638,14,29,-0.010468540713191032,9,21,13,26,0.0868510752916336
58,40,2,1,9,26,0.12200404703617096,14,29,0.017756354063749313,9,25,11,25,0.07237379252910614
58,40,2,2,9,25,0.12726682424545288,14,29,-0.0036902998108416796,9,25,13,27,0.07232403010129929
58,40,2,3,9,25,0.10396035015583038,14,29,0.01724456436932087,9,24,13,9,0.06824138760566711
58,40,2,4,8,29,0.08255051076412201,14,29,0.01646820269525051,8,29,10,20,0.05660079047083855
90,10,2,0,14,16,0.26557523012161255,4,29,0.01377826277166605,13,16,13,28,0.20203378796577454
90,10,2,1,8,29,0.3766525685787201,5,29,-0.005264320410788059,8,29,10,29,0.2843366861343384
90,10,2,2,9,19,0.5342703461647034,5,29,-0.030794136226177216,9,19,11,23,0.38823404908180237
90,10,2,3,8,23,0.4623940587043762,5,29,-0.03965694457292557,8,22,11,18,0.3549196720123291
90,10,2,4,8,15,0.29503101110458374,14,29,-0.044151902198791504,8,14,13,7,0.2476833015680313
90,20,2,0,9,17,0.31570544838905334,5,29,0.014168597757816315,11,14,11,29,0.24773365259170532
90,20,2,1,8,25,0.4426758885383606,5,29,0.0011736624874174595,8,24,14,6,0.34320303797721863
90,20,2,2,8,26,0.5230059027671814,5,29,-0.011414586566388607,8,25,11,17,0.39915764331817627
90,20,2,3,8,20,0.5060176849365234,5,29,-0.03515623137354851,8,19,14,8,0.3993150293827057
90,20,2,4,8,15,0.38431572914123535,5,29,-0.04247725382447243,8,15,14,6,0.3191555142402649
90,30,2,0,8,29,0.2583446800708771,5,29,0.040993962436914444,8,26,14,3,0.228910431265831
90,30,2,1,8,24,0.42728886008262634,5,29,-0.02048090472817421,8,23,14,7,0.33332881331443787
90,30,2,2,8,26,0.5006835460662842,5,29,-0.0411970391869545,8,26,11,20,0.38635268807411194
90,30,2,3,8,16,0.42819803953170776,5,29,-0.0370173454284668,8,16,12,26,0.3517717123031616
90,30,2,4,8,17,0.33571693301200867,5,29,-0.030270829796791077,8,16,14,6,0.2835744023323059
90,40,2,0,9,19,0.29604724049568176,5,29,0.05784877762198448,9,18,14,6,0.25453105568885803
90,40,2,1,8,28,0.3689678907394409,5,29,0.058573536574840546,8,25,14,4,0.3161233961582184
90,40,2,2,8,29,0.41607555747032166,5,29,0.05267401412129402,9,16,14,6,0.35133910179138184
90,40,2,3,8,23,0.3980429768562317,5,29,0.04599617421627045,8,20,14,4,0.3406553566455841
90,40,2,4,8,16,0.32344862818717957,5,29,0.019140811637043953,7,29,14,0,0.30293142795562744
92,10,0,0,8,29,0.06649116426706314,14,29,0.029598137363791466,8,29,10,13,0.06779312342405319
92,10,0,1,9,27,0.19843566417694092,14,29,0.1035529375076294,12,21,12,29,0.17177584767341614
92,10,0,2,8,29,0.31058788299560547,14,29,0.14177729189395905,11,18,11,29,0.2734755575656891
92,10,0,3,8,29,0.22201049327850342,14,29,0.10241849720478058,9,19,10,24,0.20075882971286774
92,10,0,4,8,29,0.08577411621809006,13,29,0.0336504727602005,9,19,10,25,0.07532469183206558
92,20,0,0,9,27,0.21030759811401367,14,29,0.08949624747037888,9,25,10,28,0.19576993584632874
92,20,0,1,8,29,0.3297824263572693,14,20,0.1026187390089035,8,29,10,13,0.30544066429138184
92,20,0,2,8,29,0.34533771872520447,14,29,0.17700590193271637,13,16,12,28,0.33530616760253906
92,20,0,3,8,29,0.30864089727401733,14,29,0.1360079050064087,8,28,10,13,0.2955244183540344
92,20,0,4,9,19,0.1805185228586197,14,12,0.0429275818169117,9,17,10,26,0.15291930735111237
92,30,0,0,14,17,0.1510457545518875,11,2,0.09700033813714981,9,12,14,3,0.17661191523075104
92,30,0,1,8,27,0.2579120397567749,14,6,0.10946642607450485,8,21,10,11,0.2634595036506653
92,30,0,2,9,20,0.26308244466781616,14,29,0.11879868060350418,14,13,12,28,0.26839470863342285
92,30,0,3,8,29,0.23368625342845917,13,2,0.08863378316164017,8,22,10,12,0.23877352476119995
92,30,0,4,7,24,0.12172184884548187,14,2,0.07186993211507797,7,16,9,25,0.13973203301429749
92,40,0,0,8,27,0.2189875841140747,14,29,0.0473632887005806,8,21,12,5,0.20976601541042328
92,40,0,1,8,29,0.31317511200904846,14,29,0.11065295338630676,8,25,10,13,0.29927825927734375
92,40,0,2,9,20,0.33752119541168213,14,29,0.1602640599012375,14,13,12,28,0.3302084505558014
92,40,0,3,8,29,0.2599109411239624,14,29,0.17550431191921234,13,11,11,29,0.2886313796043396
92,40,0,4,8,29,0.2332005500793457,14,29,0.11472830176353455,8,29,10,12,0.2341134399175644
94,10,1,0,8,24,0.28378283977508545,5,6,0.24264805018901825,8,23,11,3,0.2889164984226227
94,10,1,1,8,18,0.39458802342414856,6,2,0.30390653014183044,8,17,14,2,0.38628366589546204
94,10,1,2,8,17,0.5482006669044495,2,7,0.35917332768440247,8,18,14,4,0.5126851201057434
94,10,1,3,7,29,0.45819249749183655,1,26,0.30800583958625793,7,29,14,3,0.4344487190246582
94,10,1,4,7,15,0.2865149676799774,0,20,0.18829743564128876,7,15,11,27,0.2826812267303467
94,20,1,0,8,17,0.27698519825935364,3,10,0.28600913286209106,7,15,3,0,0.3117276430130005
94,20,1,1,8,16,0.38099074363708496,3,2,0.3202468156814575,8,13,14,1,0.3908105194568634
94,20,1,2,8,17,0.44529834389686584,3,4,0.3707546889781952,8,16,12,2,0.46041926741600037
94,20,1,3,7,29,0.4519108831882477,2,3,0.3830847144126892,7,28,9,2,0.4611825942993164
94,20,1,4,7,25,0.43462565541267395,3,3,0.38926538825035095,7,20,8,1,0.4575524926185608
94,30,1,0,8,21,0.3279377520084381,12,2,0.2848837673664093,8,22,11,3,0.3374435007572174
94,30,1,1,9,16,0.4172707498073578,14,2,0.34467557072639465,9,17,12,6,0.4122360944747925
94,30,1,2,8,23,0.4195758104324341,14,1,0.3370906412601471,8,24,10,6,0.4236135482788086
94,30,1,3,8,19,0.38570234179496765,14,1,0.31116461753845215,8,19,11,4,0.39164015650749207
94,30,1,4,8,15,0.3348468542098999,10,0,0.2720564007759094,7,27,4,0,0.35236695408821106
94,40,1,0,8,14,0.24629221856594086,4,7,0.29103928804397583,8,15,8,3,0.29352906346321106
94,40,1,1,8,13,0.26515519618988037,9,1,0.27230557799339294,8,13,10,2,0.28833070397377014
94,40,1,2,8,16,0.24682584404945374,4,6,0.23486833274364471,8,13,12,1,0.26136425137519836
94,40,1,3,8,14,0.24577738344669342,3,6,0.23894549906253815,8,11,12,1,0.2706822156906128
94,40,1,4,7,29,0.23355405032634735,3,6,0.20784519612789154,7,29,4,0,0.25003957748413086
96,10,2,0,9,21,0.19991976022720337,7,9,0.18084654211997986,10,19,10,28,0.17793963849544525
96,10,2,1,8,29,0.23088008165359497,14,9,0.23995965719223022,11,15,10,29,0.20806968212127686
96,10,2,2,9,23,0.2690219283103943,14,9,0.27570194005966187,14,23,14,24,0.23044155538082123
96,10,2,3,9,24,0.21722209453582764,13,29,0.24615450203418732,13,21,12,29,0.18637365102767944
96,10,2,4,9,27,0.20684970915317535,14,23,0.2274298220872879,14,28,14,29,0.1703588366508484
96,20,2,0,8,29,0.27355876564979553,13,8,0.2932211756706238,11,22,12,16,0.23989638686180115
96,20,2,1,9,23,0.31749555468559265,14,12,0.36020568013191223,12,27,13,21,0.26537078619003296
96,20,2,2,9,24,0.3179768919944763,14,14,0.3771808445453644,13,27,14,22,0.26257646083831787
96,20,2,3,9,23,0.23922817409038544,14,9,0.2578468918800354,12,27,13,22,0.20192183554172516
