num,data_div,id_average,ood_average
0,10,1.0,0.06311636720481371
0,20,1.0,0.11757136377371834
0,30,1.0,0.20759589834677475
0,40,1.0,0.2700977774363592
1,10,1.0,0.35459404738831324
1,20,1.0,0.4964853584569324
1,30,0.9995126705653021,0.45145408092884176
1,40,0.9992690058479531,0.5531685166844212
2,10,0.9939655172413793,0.13110215244755624
2,20,0.9978448275862069,0.1904885174590649
2,30,1.0,0.24356218563578363
2,40,0.9956896551724138,0.3688699676647453
3,10,0.9985991379310345,0.39110155367199656
3,20,0.9980603448275862,0.4679230479127225
3,30,0.9982758620689655,0.44824262458724984
3,40,0.964986689555655,0.49952898462280343
4,10,1.0,0.23814129358390912
4,20,1.0,0.2727330059554594
4,30,1.0,0.3046836287421645
4,40,0.9968354430379747,0.27479729951917736
5,10,1.0,0.27188969836637483
5,20,0.8520142656218604,0.18062520828494175
5,30,1.0,0.28638245410866014
5,40,1.0,0.3335452006492986
6,10,0.926241699618323,0.07545297417698173
6,20,0.984348431751029,0.09643888492659759
6,30,1.0,0.10995655275901023
6,40,1.0,0.12806229022675147
7,10,0.7680140926894173,0.06464575961740424
7,20,0.9989177489177489,0.10225283083506145
7,30,0.9948051948051948,0.10359880824909182
7,40,0.9973304473304473,0.12309779277643172
8,10,0.9844900923332296,0.15372060226072445
8,20,0.9832373690216827,0.20147559287521288
8,30,0.9726596025615634,0.2685517709492302
8,40,0.9760079789491554,0.4411983825758366
9,10,0.9095503745830542,0.4160406443180351
9,20,0.8589061325989431,0.402503015369312
9,30,0.9269509357744652,0.508873592361932
9,40,0.9422863084627792,0.654407897080009
20,10,1.0,0.07194899625689852
20,20,1.0,0.10975632028296763
20,30,1.0,0.14293080837420827
20,40,0.9907407407407407,0.24024912459746706
22,10,0.9980500821018062,0.16052799975598267
22,20,0.9956896551724138,0.20837617335048023
22,30,1.0,0.3159101885559127
22,40,0.9975814176245211,0.3161993026874275
24,10,1.0,0.225509517332449
24,20,1.0,0.26077916963784487
24,30,1.0,0.29409877741061735
24,40,1.0,0.3297344311347278
26,10,0.9961348175633891,0.1400437058565603
26,20,0.9924860853432282,0.15100437702044506
26,30,0.9969696969696971,0.14634588379278696
26,40,0.9973304473304473,0.13960175073124031
28,10,0.9825309585113506,0.16139657243045463
28,20,0.9696156240273888,0.2231953289811018
28,30,0.972131445170661,0.30655163674880176
28,40,0.9712927595280537,0.36870494857996255
40,10,0.9934751773049644,0.11601427510732909
40,20,0.9788938012342268,0.11687467821386281
40,30,1.0,0.1120438249166071
40,40,0.9964133738601824,0.20179099017811739
41,10,0.9952159896840748,0.3783846930930736
41,20,0.9847061803444782,0.4490160071322774
41,30,0.9817661416597587,0.47788007016961337
41,40,0.9875057566546928,0.50505557003292
42,10,0.9989224137931034,0.07324651136111045
42,20,0.999384236453202,0.10916071272538745
42,30,0.9703869047619047,0.14159189727457505
42,40,0.9978448275862069,0.171468344019403
43,10,0.9048747947454845,0.26834767025292744
43,20,0.8131311576354678,0.20793144492085489
43,30,0.9626847290640393,0.4079750733731445
43,40,0.93854508757526,0.3400480416932762
44,10,0.6875879043600562,0.059092617293294146
44,20,0.9978902953586499,0.10283097692536149
44,30,0.9968354430379747,0.0699941315195765
44,40,0.972875226039783,0.09881331656839303
45,10,1.0,0.15196304211094883
45,20,0.9196755073337352,0.143430244061668
45,30,0.9746835443037974,0.15035079193389547
45,40,1.0,0.11993936886767169
46,10,0.9793267891952103,0.1036450026903713
46,20,0.9980506822612085,0.0803486700934716
46,30,0.9790831244778613,0.11045619471895465
46,40,0.8340499291157185,0.0880033853285271
47,10,0.8892471076681604,0.08975040082790556
47,20,0.9502974608237766,0.07273532705479775
47,30,0.752240924280398,0.08454442917580914
47,40,0.9750851244272298,0.06914722538541064
48,10,0.9500064670151064,0.18847689766066808
48,20,0.8827331475819596,0.15908226449845608
48,30,0.7790333526564629,0.16762796921956938
48,40,0.5920623622837445,0.16606475465987056
49,10,0.8871349253098713,0.37880212875936936
49,20,0.8476308129115904,0.43811285407161504
49,30,0.6740330643678375,0.32928582724762884
49,40,0.7964764117571894,0.4573870559807466
60,10,0.9469706180344479,0.07577419190291972
60,20,0.9942502532928065,0.1116390306839533
60,30,0.9979787234042553,0.16509046832046076
60,40,0.9993920972644377,0.239134642673714
62,10,0.9989532019704433,0.10055378308025811
62,20,0.999384236453202,0.11080095627183371
62,30,0.999384236453202,0.1694003994968443
62,40,0.9960796387520525,0.2214377430716311
64,10,0.9978902953586499,0.07113972974464326
64,20,1.0,0.10584950654203598
64,30,1.0,0.10087513528225485
64,40,1.0,0.10457521712848862
66,10,0.9978070175438597,0.11399020044577701
66,20,0.9994517543859649,0.08972424376016058
66,30,0.979485171261487,0.10307193786399836
66,40,1.0,0.09120964206975547
68,10,0.9140896780205636,0.15213252160230495
68,20,0.8796922479967837,0.14412951942408425
68,30,0.9453672797085324,0.2703940111579793
68,40,0.9551944935314265,0.3837592081890827
80,10,0.7696809890888839,0.06671487064353195
80,20,0.7869898863319916,0.08975197812169376
80,30,0.9564884433305486,0.11835313200751048
80,40,0.8498516651477178,0.19511475559038394
81,10,0.8852456266929952,0.10127189204158253
81,20,0.3188648705096073,0.12517604491214204
81,30,0.7651556289714184,0.27646508380340795
81,40,0.9678310359231412,0.47639985028950804
82,10,0.9681855500821018,0.08147070054637834
82,20,0.6192012489426282,0.08439825782551973
82,30,0.974050697865353,0.2071964777126072
82,40,0.7703612479474548,0.26848729469562127
83,10,0.8892342451609693,0.24239978150681607
83,20,0.9337917350848386,0.258965720660262
83,30,0.8591782977558841,0.3203716162806299
83,40,0.958198207443897,0.3597922851010457
84,10,0.923015873015873,0.07656800578742168
84,20,0.9957264957264956,0.12367686125050126
84,30,1.0,0.12537054426312386
84,40,1.0,0.17458745764555492
85,10,0.8654456654456655,0.10646232440855152
85,20,0.5364061864061864,0.12407178505041379
85,30,0.7915547415547416,0.10311417886311344
85,40,0.9893162393162392,0.135104620074224
86,10,0.9631387131387131,0.05426974613218215
86,20,0.7924448687435701,0.04122407854901736
86,30,0.9350818013155675,0.06566705788833227
86,40,0.9850907029478457,0.07680909205276834
87,10,0.5213170547586132,0.03822598392261251
87,20,0.9512901120043977,0.06614746105381072
87,30,0.9321994984332648,0.06826005559853197
87,40,0.9698569948569947,0.09122132170181275
88,10,0.5198459250746833,0.0693718715908043
88,20,0.36925520618331076,0.06301679993997437
88,30,0.8859083182612595,0.25033665258149956
88,40,0.7927282049831069,0.23061278785629252
89,10,0.8439904624545146,0.19496526092239236
