,job_id,data_div,model_type,pretrained,num,training_category,testing_category,hole,augment,scale,restriction_axes,lr,batch_size,max_epoch,name,dir,logs_dir,eval_dir,stats_dir,checkpoints_dir,tensorboard_logs_dir,logs,eval,testing_frame_path,stats,checkpoint,eval_heatmap,eval_heatmap_ood,eval_heatmap_id,unrestricted_axis
52,344,10,ModelType.ResNet,False,86,car,car,1,False,False,"(0, 1)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp86,/home/avic/om2/experiments_half/exp86/logs,/home/avic/om2/experiments_half/exp86/eval,/home/avic/om2/experiments_half/exp86/stats,/home/avic/om2/experiments_half/exp86/checkpoints,/home/avic/om2/experiments_half/exp86/tensorboard_logs/344,/home/avic/om2/experiments_half/exp86/logs/Div10.txt,/home/avic/om2/experiments_half/exp86/eval/Div10.csv,/home/avic/om2/experiments_half/exp86/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp86/stats/Div10.csv,/home/avic/om2/experiments_half/exp86/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp86/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp86/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp86/eval/52_heatmap_id.npy,2
53,345,20,ModelType.ResNet,False,86,car,car,1,False,False,"(0, 1)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp86,/home/avic/om2/experiments_half/exp86/logs,/home/avic/om2/experiments_half/exp86/eval,/home/avic/om2/experiments_half/exp86/stats,/home/avic/om2/experiments_half/exp86/checkpoints,/home/avic/om2/experiments_half/exp86/tensorboard_logs/345,/home/avic/om2/experiments_half/exp86/logs/Div20.txt,/home/avic/om2/experiments_half/exp86/eval/Div20.csv,/home/avic/om2/experiments_half/exp86/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp86/stats/Div20.csv,/home/avic/om2/experiments_half/exp86/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp86/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp86/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp86/eval/53_heatmap_id.npy,2
54,346,30,ModelType.ResNet,False,86,car,car,1,False,False,"(0, 1)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp86,/home/avic/om2/experiments_half/exp86/logs,/home/avic/om2/experiments_half/exp86/eval,/home/avic/om2/experiments_half/exp86/stats,/home/avic/om2/experiments_half/exp86/checkpoints,/home/avic/om2/experiments_half/exp86/tensorboard_logs/346,/home/avic/om2/experiments_half/exp86/logs/Div30.txt,/home/avic/om2/experiments_half/exp86/eval/Div30.csv,/home/avic/om2/experiments_half/exp86/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp86/stats/Div30.csv,/home/avic/om2/experiments_half/exp86/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp86/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp86/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp86/eval/54_heatmap_id.npy,2
55,347,40,ModelType.ResNet,False,86,car,car,1,False,False,"(0, 1)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp86,/home/avic/om2/experiments_half/exp86/logs,/home/avic/om2/experiments_half/exp86/eval,/home/avic/om2/experiments_half/exp86/stats,/home/avic/om2/experiments_half/exp86/checkpoints,/home/avic/om2/experiments_half/exp86/tensorboard_logs/347,/home/avic/om2/experiments_half/exp86/logs/Div40.txt,/home/avic/om2/experiments_half/exp86/eval/Div40.csv,/home/avic/om2/experiments_half/exp86/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp86/stats/Div40.csv,/home/avic/om2/experiments_half/exp86/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp86/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp86/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp86/eval/55_heatmap_id.npy,2
56,352,10,ModelType.ResNet,False,88,car,car,2,False,False,"(0, 1)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp88,/home/avic/om2/experiments_half/exp88/logs,/home/avic/om2/experiments_half/exp88/eval,/home/avic/om2/experiments_half/exp88/stats,/home/avic/om2/experiments_half/exp88/checkpoints,/home/avic/om2/experiments_half/exp88/tensorboard_logs/352,/home/avic/om2/experiments_half/exp88/logs/Div10.txt,/home/avic/om2/experiments_half/exp88/eval/Div10.csv,/home/avic/om2/experiments_half/exp88/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp88/stats/Div10.csv,/home/avic/om2/experiments_half/exp88/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp88/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp88/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp88/eval/56_heatmap_id.npy,2
57,353,20,ModelType.ResNet,False,88,car,car,2,False,False,"(0, 1)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp88,/home/avic/om2/experiments_half/exp88/logs,/home/avic/om2/experiments_half/exp88/eval,/home/avic/om2/experiments_half/exp88/stats,/home/avic/om2/experiments_half/exp88/checkpoints,/home/avic/om2/experiments_half/exp88/tensorboard_logs/353,/home/avic/om2/experiments_half/exp88/logs/Div20.txt,/home/avic/om2/experiments_half/exp88/eval/Div20.csv,/home/avic/om2/experiments_half/exp88/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp88/stats/Div20.csv,/home/avic/om2/experiments_half/exp88/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp88/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp88/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp88/eval/57_heatmap_id.npy,2
58,354,30,ModelType.ResNet,False,88,car,car,2,False,False,"(0, 1)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp88,/home/avic/om2/experiments_half/exp88/logs,/home/avic/om2/experiments_half/exp88/eval,/home/avic/om2/experiments_half/exp88/stats,/home/avic/om2/experiments_half/exp88/checkpoints,/home/avic/om2/experiments_half/exp88/tensorboard_logs/354,/home/avic/om2/experiments_half/exp88/logs/Div30.txt,/home/avic/om2/experiments_half/exp88/eval/Div30.csv,/home/avic/om2/experiments_half/exp88/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp88/stats/Div30.csv,/home/avic/om2/experiments_half/exp88/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp88/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp88/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp88/eval/58_heatmap_id.npy,2
59,355,40,ModelType.ResNet,False,88,car,car,2,False,False,"(0, 1)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp88,/home/avic/om2/experiments_half/exp88/logs,/home/avic/om2/experiments_half/exp88/eval,/home/avic/om2/experiments_half/exp88/stats,/home/avic/om2/experiments_half/exp88/checkpoints,/home/avic/om2/experiments_half/exp88/tensorboard_logs/355,/home/avic/om2/experiments_half/exp88/logs/Div40.txt,/home/avic/om2/experiments_half/exp88/eval/Div40.csv,/home/avic/om2/experiments_half/exp88/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp88/stats/Div40.csv,/home/avic/om2/experiments_half/exp88/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp88/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp88/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp88/eval/59_heatmap_id.npy,2
60,480,10,ModelType.ResNet,False,120,lamp,lamp,0,False,False,"(0, 1)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp120,/home/avic/om2/experiments_half/exp120/logs,/home/avic/om2/experiments_half/exp120/eval,/home/avic/om2/experiments_half/exp120/stats,/home/avic/om2/experiments_half/exp120/checkpoints,/home/avic/om2/experiments_half/exp120/tensorboard_logs/480,/home/avic/om2/experiments_half/exp120/logs/Div10.txt,/home/avic/om2/experiments_half/exp120/eval/Div10.csv,/home/avic/om2/experiments_half/exp120/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp120/stats/Div10.csv,/home/avic/om2/experiments_half/exp120/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp120/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp120/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp120/eval/60_heatmap_id.npy,2
61,481,20,ModelType.ResNet,False,120,lamp,lamp,0,False,False,"(0, 1)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp120,/home/avic/om2/experiments_half/exp120/logs,/home/avic/om2/experiments_half/exp120/eval,/home/avic/om2/experiments_half/exp120/stats,/home/avic/om2/experiments_half/exp120/checkpoints,/home/avic/om2/experiments_half/exp120/tensorboard_logs/481,/home/avic/om2/experiments_half/exp120/logs/Div20.txt,/home/avic/om2/experiments_half/exp120/eval/Div20.csv,/home/avic/om2/experiments_half/exp120/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp120/stats/Div20.csv,/home/avic/om2/experiments_half/exp120/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp120/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp120/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp120/eval/61_heatmap_id.npy,2
62,482,30,ModelType.ResNet,False,120,lamp,lamp,0,False,False,"(0, 1)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp120,/home/avic/om2/experiments_half/exp120/logs,/home/avic/om2/experiments_half/exp120/eval,/home/avic/om2/experiments_half/exp120/stats,/home/avic/om2/experiments_half/exp120/checkpoints,/home/avic/om2/experiments_half/exp120/tensorboard_logs/482,/home/avic/om2/experiments_half/exp120/logs/Div30.txt,/home/avic/om2/experiments_half/exp120/eval/Div30.csv,/home/avic/om2/experiments_half/exp120/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp120/stats/Div30.csv,/home/avic/om2/experiments_half/exp120/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp120/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp120/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp120/eval/62_heatmap_id.npy,2
63,483,40,ModelType.ResNet,False,120,lamp,lamp,0,False,False,"(0, 1)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp120,/home/avic/om2/experiments_half/exp120/logs,/home/avic/om2/experiments_half/exp120/eval,/home/avic/om2/experiments_half/exp120/stats,/home/avic/om2/experiments_half/exp120/checkpoints,/home/avic/om2/experiments_half/exp120/tensorboard_logs/483,/home/avic/om2/experiments_half/exp120/logs/Div40.txt,/home/avic/om2/experiments_half/exp120/eval/Div40.csv,/home/avic/om2/experiments_half/exp120/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp120/stats/Div40.csv,/home/avic/om2/experiments_half/exp120/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp120/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp120/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp120/eval/63_heatmap_id.npy,2
64,488,10,ModelType.ResNet,False,122,lamp,lamp,0,False,False,"(1, 2)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp122,/home/avic/om2/experiments_half/exp122/logs,/home/avic/om2/experiments_half/exp122/eval,/home/avic/om2/experiments_half/exp122/stats,/home/avic/om2/experiments_half/exp122/checkpoints,/home/avic/om2/experiments_half/exp122/tensorboard_logs/488,/home/avic/om2/experiments_half/exp122/logs/Div10.txt,/home/avic/om2/experiments_half/exp122/eval/Div10.csv,/home/avic/om2/experiments_half/exp122/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp122/stats/Div10.csv,/home/avic/om2/experiments_half/exp122/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp122/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp122/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp122/eval/64_heatmap_id.npy,0
65,489,20,ModelType.ResNet,False,122,lamp,lamp,0,False,False,"(1, 2)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp122,/home/avic/om2/experiments_half/exp122/logs,/home/avic/om2/experiments_half/exp122/eval,/home/avic/om2/experiments_half/exp122/stats,/home/avic/om2/experiments_half/exp122/checkpoints,/home/avic/om2/experiments_half/exp122/tensorboard_logs/489,/home/avic/om2/experiments_half/exp122/logs/Div20.txt,/home/avic/om2/experiments_half/exp122/eval/Div20.csv,/home/avic/om2/experiments_half/exp122/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp122/stats/Div20.csv,/home/avic/om2/experiments_half/exp122/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp122/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp122/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp122/eval/65_heatmap_id.npy,0
66,490,30,ModelType.ResNet,False,122,lamp,lamp,0,False,False,"(1, 2)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp122,/home/avic/om2/experiments_half/exp122/logs,/home/avic/om2/experiments_half/exp122/eval,/home/avic/om2/experiments_half/exp122/stats,/home/avic/om2/experiments_half/exp122/checkpoints,/home/avic/om2/experiments_half/exp122/tensorboard_logs/490,/home/avic/om2/experiments_half/exp122/logs/Div30.txt,/home/avic/om2/experiments_half/exp122/eval/Div30.csv,/home/avic/om2/experiments_half/exp122/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp122/stats/Div30.csv,/home/avic/om2/experiments_half/exp122/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp122/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp122/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp122/eval/66_heatmap_id.npy,0
67,491,40,ModelType.ResNet,False,122,lamp,lamp,0,False,False,"(1, 2)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp122,/home/avic/om2/experiments_half/exp122/logs,/home/avic/om2/experiments_half/exp122/eval,/home/avic/om2/experiments_half/exp122/stats,/home/avic/om2/experiments_half/exp122/checkpoints,/home/avic/om2/experiments_half/exp122/tensorboard_logs/491,/home/avic/om2/experiments_half/exp122/logs/Div40.txt,/home/avic/om2/experiments_half/exp122/eval/Div40.csv,/home/avic/om2/experiments_half/exp122/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp122/stats/Div40.csv,/home/avic/om2/experiments_half/exp122/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp122/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp122/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp122/eval/67_heatmap_id.npy,0
68,496,10,ModelType.ResNet,False,124,lamp,lamp,0,False,False,"(0, 2)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp124,/home/avic/om2/experiments_half/exp124/logs,/home/avic/om2/experiments_half/exp124/eval,/home/avic/om2/experiments_half/exp124/stats,/home/avic/om2/experiments_half/exp124/checkpoints,/home/avic/om2/experiments_half/exp124/tensorboard_logs/496,/home/avic/om2/experiments_half/exp124/logs/Div10.txt,/home/avic/om2/experiments_half/exp124/eval/Div10.csv,/home/avic/om2/experiments_half/exp124/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp124/stats/Div10.csv,/home/avic/om2/experiments_half/exp124/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp124/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp124/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp124/eval/68_heatmap_id.npy,1
69,497,20,ModelType.ResNet,False,124,lamp,lamp,0,False,False,"(0, 2)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp124,/home/avic/om2/experiments_half/exp124/logs,/home/avic/om2/experiments_half/exp124/eval,/home/avic/om2/experiments_half/exp124/stats,/home/avic/om2/experiments_half/exp124/checkpoints,/home/avic/om2/experiments_half/exp124/tensorboard_logs/497,/home/avic/om2/experiments_half/exp124/logs/Div20.txt,/home/avic/om2/experiments_half/exp124/eval/Div20.csv,/home/avic/om2/experiments_half/exp124/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp124/stats/Div20.csv,/home/avic/om2/experiments_half/exp124/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp124/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp124/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp124/eval/69_heatmap_id.npy,1
70,498,30,ModelType.ResNet,False,124,lamp,lamp,0,False,False,"(0, 2)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp124,/home/avic/om2/experiments_half/exp124/logs,/home/avic/om2/experiments_half/exp124/eval,/home/avic/om2/experiments_half/exp124/stats,/home/avic/om2/experiments_half/exp124/checkpoints,/home/avic/om2/experiments_half/exp124/tensorboard_logs/498,/home/avic/om2/experiments_half/exp124/logs/Div30.txt,/home/avic/om2/experiments_half/exp124/eval/Div30.csv,/home/avic/om2/experiments_half/exp124/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp124/stats/Div30.csv,/home/avic/om2/experiments_half/exp124/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp124/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp124/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp124/eval/70_heatmap_id.npy,1
71,499,40,ModelType.ResNet,False,124,lamp,lamp,0,False,False,"(0, 2)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp124,/home/avic/om2/experiments_half/exp124/logs,/home/avic/om2/experiments_half/exp124/eval,/home/avic/om2/experiments_half/exp124/stats,/home/avic/om2/experiments_half/exp124/checkpoints,/home/avic/om2/experiments_half/exp124/tensorboard_logs/499,/home/avic/om2/experiments_half/exp124/logs/Div40.txt,/home/avic/om2/experiments_half/exp124/eval/Div40.csv,/home/avic/om2/experiments_half/exp124/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp124/stats/Div40.csv,/home/avic/om2/experiments_half/exp124/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp124/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp124/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp124/eval/71_heatmap_id.npy,1
72,504,10,ModelType.ResNet,False,126,lamp,lamp,1,False,False,"(0, 1)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp126,/home/avic/om2/experiments_half/exp126/logs,/home/avic/om2/experiments_half/exp126/eval,/home/avic/om2/experiments_half/exp126/stats,/home/avic/om2/experiments_half/exp126/checkpoints,/home/avic/om2/experiments_half/exp126/tensorboard_logs/504,/home/avic/om2/experiments_half/exp126/logs/Div10.txt,/home/avic/om2/experiments_half/exp126/eval/Div10.csv,/home/avic/om2/experiments_half/exp126/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp126/stats/Div10.csv,/home/avic/om2/experiments_half/exp126/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp126/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp126/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp126/eval/72_heatmap_id.npy,2
73,505,20,ModelType.ResNet,False,126,lamp,lamp,1,False,False,"(0, 1)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp126,/home/avic/om2/experiments_half/exp126/logs,/home/avic/om2/experiments_half/exp126/eval,/home/avic/om2/experiments_half/exp126/stats,/home/avic/om2/experiments_half/exp126/checkpoints,/home/avic/om2/experiments_half/exp126/tensorboard_logs/505,/home/avic/om2/experiments_half/exp126/logs/Div20.txt,/home/avic/om2/experiments_half/exp126/eval/Div20.csv,/home/avic/om2/experiments_half/exp126/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp126/stats/Div20.csv,/home/avic/om2/experiments_half/exp126/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp126/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp126/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp126/eval/73_heatmap_id.npy,2
74,506,30,ModelType.ResNet,False,126,lamp,lamp,1,False,False,"(0, 1)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp126,/home/avic/om2/experiments_half/exp126/logs,/home/avic/om2/experiments_half/exp126/eval,/home/avic/om2/experiments_half/exp126/stats,/home/avic/om2/experiments_half/exp126/checkpoints,/home/avic/om2/experiments_half/exp126/tensorboard_logs/506,/home/avic/om2/experiments_half/exp126/logs/Div30.txt,/home/avic/om2/experiments_half/exp126/eval/Div30.csv,/home/avic/om2/experiments_half/exp126/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp126/stats/Div30.csv,/home/avic/om2/experiments_half/exp126/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp126/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp126/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp126/eval/74_heatmap_id.npy,2
75,507,40,ModelType.ResNet,False,126,lamp,lamp,1,False,False,"(0, 1)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp126,/home/avic/om2/experiments_half/exp126/logs,/home/avic/om2/experiments_half/exp126/eval,/home/avic/om2/experiments_half/exp126/stats,/home/avic/om2/experiments_half/exp126/checkpoints,/home/avic/om2/experiments_half/exp126/tensorboard_logs/507,/home/avic/om2/experiments_half/exp126/logs/Div40.txt,/home/avic/om2/experiments_half/exp126/eval/Div40.csv,/home/avic/om2/experiments_half/exp126/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp126/stats/Div40.csv,/home/avic/om2/experiments_half/exp126/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp126/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp126/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp126/eval/75_heatmap_id.npy,2
76,512,10,ModelType.ResNet,False,128,lamp,lamp,2,False,False,"(0, 1)",0.001,230,10,Div10,/home/avic/om2/experiments_half/exp128,/home/avic/om2/experiments_half/exp128/logs,/home/avic/om2/experiments_half/exp128/eval,/home/avic/om2/experiments_half/exp128/stats,/home/avic/om2/experiments_half/exp128/checkpoints,/home/avic/om2/experiments_half/exp128/tensorboard_logs/512,/home/avic/om2/experiments_half/exp128/logs/Div10.txt,/home/avic/om2/experiments_half/exp128/eval/Div10.csv,/home/avic/om2/experiments_half/exp128/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_half/exp128/stats/Div10.csv,/home/avic/om2/experiments_half/exp128/checkpoints/Div10.pt,/home/avic/om2/experiments_half/exp128/eval/Div10_heatmap.npy,/home/avic/om2/experiments_half/exp128/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_half/exp128/eval/76_heatmap_id.npy,2
77,513,20,ModelType.ResNet,False,128,lamp,lamp,2,False,False,"(0, 1)",0.001,230,10,Div20,/home/avic/om2/experiments_half/exp128,/home/avic/om2/experiments_half/exp128/logs,/home/avic/om2/experiments_half/exp128/eval,/home/avic/om2/experiments_half/exp128/stats,/home/avic/om2/experiments_half/exp128/checkpoints,/home/avic/om2/experiments_half/exp128/tensorboard_logs/513,/home/avic/om2/experiments_half/exp128/logs/Div20.txt,/home/avic/om2/experiments_half/exp128/eval/Div20.csv,/home/avic/om2/experiments_half/exp128/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_half/exp128/stats/Div20.csv,/home/avic/om2/experiments_half/exp128/checkpoints/Div20.pt,/home/avic/om2/experiments_half/exp128/eval/Div20_heatmap.npy,/home/avic/om2/experiments_half/exp128/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_half/exp128/eval/77_heatmap_id.npy,2
78,514,30,ModelType.ResNet,False,128,lamp,lamp,2,False,False,"(0, 1)",0.001,230,10,Div30,/home/avic/om2/experiments_half/exp128,/home/avic/om2/experiments_half/exp128/logs,/home/avic/om2/experiments_half/exp128/eval,/home/avic/om2/experiments_half/exp128/stats,/home/avic/om2/experiments_half/exp128/checkpoints,/home/avic/om2/experiments_half/exp128/tensorboard_logs/514,/home/avic/om2/experiments_half/exp128/logs/Div30.txt,/home/avic/om2/experiments_half/exp128/eval/Div30.csv,/home/avic/om2/experiments_half/exp128/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_half/exp128/stats/Div30.csv,/home/avic/om2/experiments_half/exp128/checkpoints/Div30.pt,/home/avic/om2/experiments_half/exp128/eval/Div30_heatmap.npy,/home/avic/om2/experiments_half/exp128/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_half/exp128/eval/78_heatmap_id.npy,2
79,515,40,ModelType.ResNet,False,128,lamp,lamp,2,False,False,"(0, 1)",0.001,230,10,Div40,/home/avic/om2/experiments_half/exp128,/home/avic/om2/experiments_half/exp128/logs,/home/avic/om2/experiments_half/exp128/eval,/home/avic/om2/experiments_half/exp128/stats,/home/avic/om2/experiments_half/exp128/checkpoints,/home/avic/om2/experiments_half/exp128/tensorboard_logs/515,/home/avic/om2/experiments_half/exp128/logs/Div40.txt,/home/avic/om2/experiments_half/exp128/eval/Div40.csv,/home/avic/om2/experiments_half/exp128/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_half/exp128/stats/Div40.csv,/home/avic/om2/experiments_half/exp128/checkpoints/Div40.pt,/home/avic/om2/experiments_half/exp128/eval/Div40_heatmap.npy,/home/avic/om2/experiments_half/exp128/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_half/exp128/eval/79_heatmap_id.npy,2
