,job_id,data_div,model_type,pretrained,num,training_category,testing_category,hole,augment,scale,restriction_axes,lr,batch_size,max_epoch,name,dir,logs_dir,eval_dir,stats_dir,checkpoints_dir,tensorboard_logs_dir,logs,eval,testing_frame_path,stats,checkpoint,eval_heatmap,eval_heatmap_ood,eval_heatmap_id,unrestricted_axis
0,0,10,ModelType.ResNet,False,0,plane,SM,0,False,False,"(0, 1)",0.001,230,10,Div10,/home/avic/om2/experiments_cross/exp0,/home/avic/om2/experiments_cross/exp0/logs,/home/avic/om2/experiments_cross/exp0/eval,/home/avic/om2/experiments_cross/exp0/stats,/home/avic/om2/experiments_cross/exp0/checkpoints,/home/avic/om2/experiments_cross/exp0/tensorboard_logs/0,/home/avic/om2/experiments_cross/exp0/logs/Div10.txt,/home/avic/om2/experiments_cross/exp0/eval/Div10.csv,/home/avic/om2/experiments_cross/exp0/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_cross/exp0/stats/Div10.csv,/home/avic/om2/experiments_cross/exp0/checkpoints/Div10.pt,/home/avic/om2/experiments_cross/exp0/eval/Div10_heatmap.npy,/home/avic/om2/experiments_cross/exp0/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp0/eval/0_heatmap_id.npy,2
1,1,20,ModelType.ResNet,False,0,plane,SM,0,False,False,"(0, 1)",0.001,230,10,Div20,/home/avic/om2/experiments_cross/exp0,/home/avic/om2/experiments_cross/exp0/logs,/home/avic/om2/experiments_cross/exp0/eval,/home/avic/om2/experiments_cross/exp0/stats,/home/avic/om2/experiments_cross/exp0/checkpoints,/home/avic/om2/experiments_cross/exp0/tensorboard_logs/1,/home/avic/om2/experiments_cross/exp0/logs/Div20.txt,/home/avic/om2/experiments_cross/exp0/eval/Div20.csv,/home/avic/om2/experiments_cross/exp0/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_cross/exp0/stats/Div20.csv,/home/avic/om2/experiments_cross/exp0/checkpoints/Div20.pt,/home/avic/om2/experiments_cross/exp0/eval/Div20_heatmap.npy,/home/avic/om2/experiments_cross/exp0/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp0/eval/1_heatmap_id.npy,2
2,2,30,ModelType.ResNet,False,0,plane,SM,0,False,False,"(0, 1)",0.001,230,10,Div30,/home/avic/om2/experiments_cross/exp0,/home/avic/om2/experiments_cross/exp0/logs,/home/avic/om2/experiments_cross/exp0/eval,/home/avic/om2/experiments_cross/exp0/stats,/home/avic/om2/experiments_cross/exp0/checkpoints,/home/avic/om2/experiments_cross/exp0/tensorboard_logs/2,/home/avic/om2/experiments_cross/exp0/logs/Div30.txt,/home/avic/om2/experiments_cross/exp0/eval/Div30.csv,/home/avic/om2/experiments_cross/exp0/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_cross/exp0/stats/Div30.csv,/home/avic/om2/experiments_cross/exp0/checkpoints/Div30.pt,/home/avic/om2/experiments_cross/exp0/eval/Div30_heatmap.npy,/home/avic/om2/experiments_cross/exp0/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp0/eval/2_heatmap_id.npy,2
3,3,40,ModelType.ResNet,False,0,plane,SM,0,False,False,"(0, 1)",0.001,230,10,Div40,/home/avic/om2/experiments_cross/exp0,/home/avic/om2/experiments_cross/exp0/logs,/home/avic/om2/experiments_cross/exp0/eval,/home/avic/om2/experiments_cross/exp0/stats,/home/avic/om2/experiments_cross/exp0/checkpoints,/home/avic/om2/experiments_cross/exp0/tensorboard_logs/3,/home/avic/om2/experiments_cross/exp0/logs/Div40.txt,/home/avic/om2/experiments_cross/exp0/eval/Div40.csv,/home/avic/om2/experiments_cross/exp0/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_cross/exp0/stats/Div40.csv,/home/avic/om2/experiments_cross/exp0/checkpoints/Div40.pt,/home/avic/om2/experiments_cross/exp0/eval/Div40_heatmap.npy,/home/avic/om2/experiments_cross/exp0/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp0/eval/3_heatmap_id.npy,2
4,8,10,ModelType.ResNet,False,2,plane,SM,0,False,False,"(1, 2)",0.001,230,10,Div10,/home/avic/om2/experiments_cross/exp2,/home/avic/om2/experiments_cross/exp2/logs,/home/avic/om2/experiments_cross/exp2/eval,/home/avic/om2/experiments_cross/exp2/stats,/home/avic/om2/experiments_cross/exp2/checkpoints,/home/avic/om2/experiments_cross/exp2/tensorboard_logs/8,/home/avic/om2/experiments_cross/exp2/logs/Div10.txt,/home/avic/om2/experiments_cross/exp2/eval/Div10.csv,/home/avic/om2/experiments_cross/exp2/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_cross/exp2/stats/Div10.csv,/home/avic/om2/experiments_cross/exp2/checkpoints/Div10.pt,/home/avic/om2/experiments_cross/exp2/eval/Div10_heatmap.npy,/home/avic/om2/experiments_cross/exp2/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp2/eval/4_heatmap_id.npy,0
5,9,20,ModelType.ResNet,False,2,plane,SM,0,False,False,"(1, 2)",0.001,230,10,Div20,/home/avic/om2/experiments_cross/exp2,/home/avic/om2/experiments_cross/exp2/logs,/home/avic/om2/experiments_cross/exp2/eval,/home/avic/om2/experiments_cross/exp2/stats,/home/avic/om2/experiments_cross/exp2/checkpoints,/home/avic/om2/experiments_cross/exp2/tensorboard_logs/9,/home/avic/om2/experiments_cross/exp2/logs/Div20.txt,/home/avic/om2/experiments_cross/exp2/eval/Div20.csv,/home/avic/om2/experiments_cross/exp2/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_cross/exp2/stats/Div20.csv,/home/avic/om2/experiments_cross/exp2/checkpoints/Div20.pt,/home/avic/om2/experiments_cross/exp2/eval/Div20_heatmap.npy,/home/avic/om2/experiments_cross/exp2/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp2/eval/5_heatmap_id.npy,0
6,10,30,ModelType.ResNet,False,2,plane,SM,0,False,False,"(1, 2)",0.001,230,10,Div30,/home/avic/om2/experiments_cross/exp2,/home/avic/om2/experiments_cross/exp2/logs,/home/avic/om2/experiments_cross/exp2/eval,/home/avic/om2/experiments_cross/exp2/stats,/home/avic/om2/experiments_cross/exp2/checkpoints,/home/avic/om2/experiments_cross/exp2/tensorboard_logs/10,/home/avic/om2/experiments_cross/exp2/logs/Div30.txt,/home/avic/om2/experiments_cross/exp2/eval/Div30.csv,/home/avic/om2/experiments_cross/exp2/eval/TestingFrame_Div30.csv,/home/avic/om2/experiments_cross/exp2/stats/Div30.csv,/home/avic/om2/experiments_cross/exp2/checkpoints/Div30.pt,/home/avic/om2/experiments_cross/exp2/eval/Div30_heatmap.npy,/home/avic/om2/experiments_cross/exp2/eval/Div30_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp2/eval/6_heatmap_id.npy,0
7,11,40,ModelType.ResNet,False,2,plane,SM,0,False,False,"(1, 2)",0.001,230,10,Div40,/home/avic/om2/experiments_cross/exp2,/home/avic/om2/experiments_cross/exp2/logs,/home/avic/om2/experiments_cross/exp2/eval,/home/avic/om2/experiments_cross/exp2/stats,/home/avic/om2/experiments_cross/exp2/checkpoints,/home/avic/om2/experiments_cross/exp2/tensorboard_logs/11,/home/avic/om2/experiments_cross/exp2/logs/Div40.txt,/home/avic/om2/experiments_cross/exp2/eval/Div40.csv,/home/avic/om2/experiments_cross/exp2/eval/TestingFrame_Div40.csv,/home/avic/om2/experiments_cross/exp2/stats/Div40.csv,/home/avic/om2/experiments_cross/exp2/checkpoints/Div40.pt,/home/avic/om2/experiments_cross/exp2/eval/Div40_heatmap.npy,/home/avic/om2/experiments_cross/exp2/eval/Div40_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp2/eval/7_heatmap_id.npy,0
8,16,10,ModelType.ResNet,False,4,plane,SM,0,False,False,"(0, 2)",0.001,230,10,Div10,/home/avic/om2/experiments_cross/exp4,/home/avic/om2/experiments_cross/exp4/logs,/home/avic/om2/experiments_cross/exp4/eval,/home/avic/om2/experiments_cross/exp4/stats,/home/avic/om2/experiments_cross/exp4/checkpoints,/home/avic/om2/experiments_cross/exp4/tensorboard_logs/16,/home/avic/om2/experiments_cross/exp4/logs/Div10.txt,/home/avic/om2/experiments_cross/exp4/eval/Div10.csv,/home/avic/om2/experiments_cross/exp4/eval/TestingFrame_Div10.csv,/home/avic/om2/experiments_cross/exp4/stats/Div10.csv,/home/avic/om2/experiments_cross/exp4/checkpoints/Div10.pt,/home/avic/om2/experiments_cross/exp4/eval/Div10_heatmap.npy,/home/avic/om2/experiments_cross/exp4/eval/Div10_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp4/eval/8_heatmap_id.npy,1
9,17,20,ModelType.ResNet,False,4,plane,SM,0,False,False,"(0, 2)",0.001,230,10,Div20,/home/avic/om2/experiments_cross/exp4,/home/avic/om2/experiments_cross/exp4/logs,/home/avic/om2/experiments_cross/exp4/eval,/home/avic/om2/experiments_cross/exp4/stats,/home/avic/om2/experiments_cross/exp4/checkpoints,/home/avic/om2/experiments_cross/exp4/tensorboard_logs/17,/home/avic/om2/experiments_cross/exp4/logs/Div20.txt,/home/avic/om2/experiments_cross/exp4/eval/Div20.csv,/home/avic/om2/experiments_cross/exp4/eval/TestingFrame_Div20.csv,/home/avic/om2/experiments_cross/exp4/stats/Div20.csv,/home/avic/om2/experiments_cross/exp4/checkpoints/Div20.pt,/home/avic/om2/experiments_cross/exp4/eval/Div20_heatmap.npy,/home/avic/om2/experiments_cross/exp4/eval/Div20_heatmap_ood.npy,/home/avic/om2/experiments_cross/exp4/eval/9_heatmap_id.npy,1
